VOYAGEID,YEARAM,NATINIMP,MJBYPTIMP,MJSLPTIMP
17058,1741,Great Britain,60999,80299
17059,1742,Great Britain,60999,21107
17061,1741,Great Britain,60999,34299
17062,1742,Great Britain,60999,21111
17063,1741,Great Britain,60605,35199
17064,1741,Great Britain,60499,35199
17065,1742,Great Britain,60605,35114
17066,1742,Great Britain,60999,33599
17067,1742,Great Britain,60725,31299
17068,1743,Great Britain,60605,21111
17069,1742,Great Britain,60605,35114
17070,1743,Great Britain,60999,21111
17071,1742,Great Britain,60799,33599
17072,1743,Great Britain,60999,21111
17073,1743,Great Britain,60608,35199
17074,1742,Great Britain,60999,35114
17075,1743,Great Britain,60605,35114
17076,1742,Great Britain,60408,35199
17077,1743,Great Britain,60999,35114
17078,1742,Great Britain,60999,33599
17079,1743,Great Britain,60608,21109
17080,1742,Great Britain,60608,35114
17081,1743,Great Britain,60799,35114
17082,1743,Great Britain,60605,35114
17083,1742,Great Britain,60605,80299
17084,1742,Great Britain,60605,35114
17085,1743,Great Britain,60999,35114
17086,1743,Great Britain,60999,35199
17087,1742,Great Britain,60999,35199
17088,1743,Great Britain,60605,21111
17089,1743,Great Britain,60605,21109
17090,1744,Great Britain,60605,21302
17091,1744,Great Britain,60608,21109
17092,1744,Great Britain,60799,35114
17093,1743,Great Britain,60605,34299
17094,1743,Great Britain,60999,35114
17095,1744,Great Britain,60408,35114
17096,1744,Great Britain,60605,33599
17097,1744,Great Britain,60408,35114
17098,1744,Great Britain,60605,33599
17099,1743,Great Britain,60999,35114
17100,1744,Great Britain,60412,33599
17101,1743,Great Britain,60605,35114
17102,1744,Great Britain,60999,35114
17103,1744,Great Britain,60605,33401
17104,1743,Great Britain,60999,33599
17105,1743,Great Britain,60605,35114
17106,1744,Great Britain,60605,33599
17107,1744,Great Britain,60608,35114
17108,1744,Great Britain,60711,21302
17109,1744,Great Britain,60999,33599
17111,1743,Great Britain,60999,35114
17112,1744,Great Britain,60605,33599
17113,1743,Great Britain,60605,33599
17114,1744,Great Britain,60999,21302
17115,1744,Great Britain,60408,33599
17116,1744,Great Britain,60499,35114
17117,1744,Great Britain,60608,33599
17118,1743,Great Britain,60999,35114
17119,1743,Great Britain,60999,35114
17120,1743,Great Britain,60608,36201
17121,1744,Great Britain,60605,35114
17122,1744,Great Britain,60608,34299
17123,1744,Great Britain,60608,21111
17124,1744,Great Britain,60605,33599
17125,1744,Great Britain,60408,35114
17126,1743,Great Britain,60605,35199
17127,1745,Great Britain,60999,35114
17128,1744,Great Britain,60999, 
17129,1744,Great Britain,60408,35114
17130,1745,Great Britain,60999,35114
17131,1744,Great Britain, , 
17132,1744,Great Britain,60108,35114
17133,1744,Great Britain,60605,35114
17134,1744,Great Britain,60608,21302
17135,1745,Great Britain,60999,33599
17136,1745,Great Britain,60999,80299
17137,1746,Great Britain,60220,35114
17138,1746,Great Britain,60608,35114
17139,1745,Great Britain,60999,21111
17140,1745,Great Britain, , 
17141,1746,Great Britain,60605,35114
17142,1746,Great Britain,60999,35114
17143,1746,Great Britain,60999,35114
17144,1746,Great Britain,60608,35114
17145,1746,Great Britain,60999,21109
17146,1747,Great Britain,60999,35114
17147,1745,Great Britain,60108,21111
17148,1746,Great Britain,60999,35114
17149,1746,Great Britain,60605,21111
17150,1746,Great Britain,60999,21109
17151,1746,Great Britain,60605,35114
17152,1746,Great Britain,60999,36199
17153,1747,Great Britain,60999,35114
17154,1747,Great Britain,60999,41299
17155,1747,Great Britain,60999,36199
17156,1747,Great Britain,60999,35114
17157,1747,Great Britain,60499,35114
17158,1747,Great Britain,60673,35114
17159,1747,Great Britain,60999,35114
17160,1747,Great Britain,60999,35114
17161,1746,Great Britain,60999,36199
17162,1747,Great Britain,60999,36199
17163,1747,Great Britain,60399, 
17164,1747,Great Britain,60999,35114
17165,1747,Great Britain,60999,33599
17166,1748,Great Britain,60799,41206
17167,1747,Great Britain,60999,36199
17168,1748,Great Britain,60499,35114
17169,1747,Great Britain,60999,33401
17170,1747,Great Britain,60605,35114
17171,1747,Great Britain,60999,35114
17172,1748,Great Britain,60608,35114
17173,1747,Great Britain, , 
17174,1748,Great Britain,60799,35114
17175,1748,Great Britain,60999,33599
17176,1748,Great Britain,60799,35114
17177,1748,Great Britain,60499,35114
17178,1748,Great Britain,60608,35114
17179,1748,Great Britain,60605,35114
17180,1748,Great Britain,60608,33799
17181,1748,Great Britain,60499,31199
17182,1748,Great Britain,60605,21199
17183,1747,Great Britain,60608, 
17184,1747,Great Britain, , 
17185,1748,Great Britain,60499,35114
17186,1747,Great Britain,60608, 
17187,1748,Great Britain,60499,35114
17188,1747,Great Britain,60999,35114
17189,1748,Great Britain,60608,33401
17190,1748,Great Britain,60799,35114
17191,1747,Great Britain,60999,35114
17192,1747,Great Britain,60799,33599
17193,1748,Great Britain,60999,35114
17194,1748,Great Britain,60605,35114
17195,1749,Great Britain,60605,35114
17196,1749,Great Britain,60499,35114
17197,1749,Great Britain,60608,21109
17198,1748,Great Britain, , 
17199,1749,Great Britain,60605,35199
17200,1749,Great Britain,60605,33599
17201,1749,Great Britain,60605,33599
17202,1749,Great Britain,60605,33601
17203,1748,Great Britain,60499,35114
17204,1749,Great Britain,60799,33599
17205,1749,Great Britain,60499,35114
17206,1749,Great Britain,60711,35114
17207,1749,Great Britain,60499,35199
17208,1749,Great Britain,60605,21111
17209,1748,Great Britain,60999,33599
17210,1749,Great Britain,60499,35114
17211,1748,Great Britain,60622,60699
17213,1749,Great Britain,60711,34299
17214,1749,Great Britain,60608,33599
17216,1748,Great Britain,60999,33599
17217,1749,Great Britain,60725,21109
17218,1748,Great Britain,60499, 
17219,1749,Great Britain,60711,41299
17220,1749,Great Britain,60408,35114
17221,1749,Great Britain,60501,33599
17222,1748,Great Britain,60599,33599
17223,1750,Great Britain,60499,35199
17224,1749,Great Britain,60725,21109
17225,1748,Great Britain,60499,35114
17226,1749,Great Britain,60699,21109
17227,1750,Great Britain,60699,21109
17228,1749,Great Britain,60699, 
17229,1749,Great Britain,60499, 
17230,1749,Great Britain,60699,33599
17231,1750,Great Britain,60699,21109
17232,1749,Great Britain, , 
17233,1750,Great Britain,60608, 
17234,1749,Great Britain,60725,33599
17235,1750,Great Britain,60499,35199
17236,1750,Great Britain,60699,34299
17237,1750,Great Britain,60699,33401
17238,1750,Great Britain,60699,21109
17239,1750,Great Britain,60699,33299
17240,1749,Great Britain,60699,33599
17241,1750,Great Britain,60699,33799
17242,1750,Great Britain,60499,35199
17243,1750,Great Britain,60608,33599
17244,1749,Great Britain,60999,33599
17245,1750,Great Britain,60699,21302
17246,1749,Great Britain,60499, 
17247,1750,Great Britain,60699,80299
17248,1750,Great Britain,60499,35199
17249,1750,Great Britain,60699,33599
17250,1749,Great Britain,60699,33599
17251,1749,Great Britain,60608,33599
17252,1750,Great Britain,60725,35114
17253,1750,Great Britain,60622,33599
17254,1750,Great Britain,60408,35199
17255,1749,Great Britain,60499,37099
17256,1750,Great Britain,60999,21302
17257,1751,Great Britain,60605,33599
17258,1750,Great Britain,60608,33599
17259,1750,Great Britain,60605, 
17260,1751,Great Britain,60220,35199
17261,1750,Great Britain,60605,35199
17262,1750,Great Britain,60999,33599
17263,1751,Great Britain,60408,35199
17264,1751,Great Britain,60605,33599
17265,1751,Great Britain,60622,33401
17266,1751,Great Britain,60408,35199
17267,1750,Great Britain,60608,34299
17268,1751,Great Britain,60408,35199
17269,1751,Great Britain,60605,33599
17270,1750,Great Britain,60999,33599
17271,1751,Great Britain,60605,33599
17272,1751,Great Britain,60605,33599
17273,1751,Great Britain,60408,33601
17274,1751,Great Britain,60220,34299
17275,1752,Great Britain,60412,35114
17276,1751,Great Britain,60799,21111
17277,1751,Great Britain,60605,21109
17278,1752,Great Britain,60622,21109
17279,1752,Great Britain,60608,21109
17280,1752,Great Britain,60699,21111
17281,1751,Great Britain,60605,34299
17282,1752,Great Britain,60412,35114
17283,1752,Great Britain,60608,21302
17284,1752,Great Britain,60605,21302
17285,1752,Great Britain,60608,21302
17286,1752,Great Britain,60408,35114
17287,1752,Great Britain,60799,21111
17288,1752,Great Britain,60605,21109
17289,1751,Great Britain,60605,33401
17290,1751,Great Britain,60622,33599
17291,1752,Great Britain,60306,33401
17292,1751,Great Britain,60999,35199
17293,1752,Great Britain,60608,21111
17294,1751,Great Britain,60999,33599
17295,1752,Great Britain,60622,21302
17296,1751,Great Britain,60605,35112
17297,1752,Great Britain,60799,21107
17298,1752,Great Britain,60408,35114
17299,1751,Great Britain,60999,35199
17300,1753,Great Britain,60408,35114
17301,1752,Great Britain,60605,21109
17302,1752,Great Britain,60408,35114
17303,1752,Great Britain,60408,35114
17304,1752,Great Britain,60999,21111
17305,1753,Great Britain,60999,21109
17306,1753,Great Britain,60605,21111
17307,1753,Great Britain,60608,35114
17308,1752,Great Britain,60499,35114
17309,1753,Great Britain,60408,33401
17310,1753,Great Britain,60605,35114
17311,1753,Great Britain,60799,21399
17312,1752,Great Britain,60608,21302
17313,1753,Great Britain,60408,35114
17314,1753,Great Britain,60408,35114
17315,1753,Great Britain,60622,33401
17316,1753,Great Britain,60999,21199
17317,1753,Great Britain,60999,33599
17318,1753,Great Britain,60608,35114
17319,1753,Great Britain,60799,33401
17320,1753,Great Britain,60408,35114
17321,1753,Great Britain,60608,35114
17322,1752,Great Britain,60605, 
17323,1753,Great Britain,60724,33599
17324,1753,Great Britain,60799,33599
17325,1752,Great Britain,60622,33599
17326,1753,Great Britain,60499,35114
17327,1753,Great Britain,60108,33401
17328,1753,Great Britain,60408,35114
17329,1754,Great Britain,60999,21109
17330,1753,Great Britain,60799,35114
17331,1753,Great Britain,60408,35114
17332,1754,Great Britain,60412,35114
17333,1754,Great Britain,60408,35114
17334,1754,Great Britain,60608,35114
17335,1753,Great Britain,60999,33401
17336,1754,Great Britain,60608,35114
17337,1754,Great Britain,60408,35114
17338,1754,Great Britain,60408,35114
17339,1754,Great Britain,60499,21302
17340,1753,Great Britain,60999,33599
17341,1754,Great Britain,60408,34299
17342,1754,Great Britain,60999,35114
17344,1754,Great Britain,60999,35114
17345,1754,Great Britain,60622,21302
17346,1754,Great Britain,60408,35114
17347,1754,Great Britain,60408,35114
17348,1753,Great Britain,60605,35114
17349,1754,Great Britain,60999,33599
17350,1754,Great Britain,60622,33599
17351,1753,Great Britain,60999,39002
17352,1754,Great Britain,60999,21302
17353,1754,Great Britain,60601,33401
17354,1754,Great Britain,60999,33599
17355,1753,Great Britain,60999,35114
17356,1754,Great Britain,60605,35114
17357,1755,Great Britain,60608,35114
17358,1755,Great Britain,60499,35114
17359,1755,Great Britain,60622,35114
17360,1754,Great Britain,60608,35114
17361,1754,Great Britain,60408,33401
17362,1755,Great Britain,60399,33601
17363,1755,Great Britain,60799,35114
17364,1755,Great Britain,60499,35114
17365,1755,Great Britain,60408,33401
17366,1755,Great Britain,60412,35114
17367,1754,Great Britain,60605,33599
17368,1755,Great Britain,60608,33599
17369,1755,Great Britain,60499,35114
17370,1755,Great Britain,60699,33599
17371,1755,Great Britain,60699,21302
17372,1754,Great Britain,60622,35114
17373,1755,Great Britain,60499,35114
17374,1754,Great Britain,60108,21302
17375,1755,Great Britain,60725,21302
17376,1755,Great Britain,60499,35114
17377,1755,Great Britain,60408,35114
17378,1755,Great Britain,60408,35114
17379,1754,Great Britain,60605, 
17380,1755,Great Britain,60699,33401
17381,1754,Great Britain,60499,35114
17382,1755,Great Britain,60622,35114
17383,1755,Great Britain,60499,35114
17384,1756,Great Britain,60605,21302
17385,1756,Great Britain,60608,33599
17386,1756,Great Britain,60408,35114
17387,1755,Great Britain,60999,33401
17388,1755,Great Britain,60699,21109
17389,1755,Great Britain,60999,36201
17390,1755,Great Britain,60608,35114
17391,1756,Great Britain,60622,21302
17392,1755,Great Britain,60605,33599
17393,1755,Great Britain,60999,33599
17394,1756,Great Britain,60608,33499
17395,1756,Great Britain,60999,35114
17396,1756,Great Britain,60605,35114
17397,1755,Great Britain,60108,35114
17398,1756,Great Britain,60999,35114
17399,1756,Great Britain,60999,35114
17400,1755,Great Britain,60108,34299
17401,1756,Great Britain,60999,35114
17402,1757,Great Britain,60408,35114
17403,1756,Great Britain,60605,33599
17404,1756,Great Britain,60999,33401
17405,1757,Great Britain,60408,35199
17406,1757,Great Britain,60499,35199
17407,1757,Great Britain,60605,36404
17408,1756,Great Britain,60608,35114
17409,1757,Great Britain,60608,21302
17410,1756,Great Britain,60999,33401
17411,1757,Great Britain,60999,33599
17412,1756,Great Britain,60999,33599
17413,1757,Great Britain,60605,36199
17414,1757,Great Britain,60799,35114
17415,1756,Great Britain,60408,33401
17416,1757,Great Britain,60408,35114
17417,1756,Great Britain,60108,21302
17418,1756,Great Britain,60108,21302
17419,1757,Great Britain,60799,35114
17420,1758,Great Britain,60605,21302
17421,1758,Great Britain,60306, 
17422,1758,Great Britain,60408,21302
17423,1758,Great Britain,60999,33599
17424,1757,Great Britain,60108,33599
17425,1758,Great Britain,60799,21302
17426,1757,Great Britain, , 
17427,1758,Great Britain,60108,21302
17428,1758,Great Britain,60408,33401
17429,1759,Great Britain,60605,21302
17430,1758,Great Britain,60999,39002
17431,1758,Great Britain,60999,21199
17432,1759,Great Britain,60725,21109
17433,1759,Great Britain,60412,33401
17434,1758,Great Britain,60220,21302
17435,1759,Great Britain,60799,33401
17436,1759,Great Britain,60108,33599
17437,1758,Great Britain,60999,36199
17438,1758,Great Britain,60605,36199
17439,1759,Great Britain,60699,33599
17440,1759,Great Britain,60412,33599
17441,1759,Great Britain,60605,21199
17442,1758,Great Britain,60605,36199
17443,1758,Great Britain,60605,33599
17444,1758,Great Britain, , 
17445,1759,Great Britain,60605,33599
17446,1759,Great Britain,60999,33599
17447,1760,Great Britain,60412,35199
17448,1760,Great Britain,60799,33401
17449,1760,Great Britain,60608,35199
17450,1759,Great Britain,60412,36201
17452,1761,Great Britain,60499,33401
17453,1760,Great Britain,60605,21006
17454,1760,Great Britain,60799,35199
17455,1760,Great Britain,60399,21109
17456,1759,Great Britain,60605,33401
17457,1759,Great Britain,60499,35199
17458,1759,Great Britain, ,33599
17459,1759,Great Britain,60412,36199
17460,1760,Great Britain,60999,21302
17461,1759,Great Britain,60499,35199
17462,1759,Great Britain,60999,33599
17463,1759,Great Britain,60108,33599
17464,1759,Great Britain,60999,33599
17465,1760,Great Britain,60412,35199
17466,1759,Great Britain, , 
17467,1760,Great Britain,60711,21302
17468,1760,Great Britain,60605,21302
17469,1760,Great Britain,60799,35199
17470,1759,Great Britain,60605,33401
17471,1760,Great Britain,60999,35199
17472,1760,Great Britain,60605,33599
17473,1759,Great Britain,60499,36199
17474,1761,Great Britain,60999,21006
17475,1761,Great Britain,60699,21001
17476,1761,Great Britain,60412,35199
17477,1760,Great Britain,60412,36199
17478,1761,Great Britain,60608,33599
17479,1761,Great Britain,60699,36201
17480,1760,Great Britain,60999,36199
17481,1761,Great Britain,60605,36199
17482,1761,Great Britain,60412,35199
17483,1761,Great Britain,60999,21109
17484,1760,Great Britain,60605,36199
17485,1760,Great Britain,60501, 
17486,1761,Great Britain,60999,34299
17487,1760,Great Britain,60608,35199
17488,1761,Great Britain,60412,35199
17489,1761,Great Britain,60412,35114
17490,1761,Great Britain,60499,35199
17491,1760,Great Britain,60999,36201
17492,1761,Great Britain,60799,35199
17493,1761,Great Britain,60605,31312
17494,1761,Great Britain,60605,33599
17495,1761,Great Britain,60608,33599
17496,1760,Great Britain,60605,21302
17498,1761,Great Britain,60999,35114
17499,1760,Great Britain,60999,36199
17500,1762,Great Britain,60608,35114
17501,1762,Great Britain,60499,33599
17502,1761,Great Britain,60699, 
17503,1761,Great Britain, , 
17504,1762,Great Britain,60605,35114
17505,1761,Great Britain,60108,21302
17506,1762,Great Britain,60799,21109
17507,1762,Great Britain,60608,35114
17508,1762,Great Britain,60605,35114
17509,1761,Great Britain,60605,36201
17510,1761,Great Britain,60999,35114
17511,1761,Great Britain,60408,35199
17512,1762,Great Britain,60999,33401
