cve_inegi	state	municipality	year	aggr_sum	aggr_dummy	cvmr1000	menfeje1000	juxt1	juxt2	juxt3	juxt4	juxt5	juxt6	juxt7	juxt8	juxt9	juxtaposition	juxt_cvm	elect_local	elec_cvm	elect_fed	lag_neightotal	perc_tax	mpoff1000	alternancia_mun	alternancia_st	enp_mun	enp_st	center	northcenter	north	gulf	pacific	southeast	southwest
20540	"Oaxaca"	"Villa de Tamazul��pam del Progreso"	2007	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0	2.93365	0.0	0	0	1.66131	2.18016	0	0	0	0	0	0	1
20540	"Oaxaca"	"Villa de Tamazul��pam del Progreso"	2008	0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	5.0	0.0	0.0	0.0	0	0.0	7.36885	0.0	1	0	1.9435	2.18016	0	0	0	0	0	0	1
20540	"Oaxaca"	"Villa de Tamazul��pam del Progreso"	2009	0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	5.0	0.0	0.0	0.0	0	0.0		0.0	1	0	1.9435	2.18016	0	0	0	0	0	0	1
20540	"Oaxaca"	"Villa de Tamazul��pam del Progreso"	2010	0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	5.0	0.0	1.0	0.0	0	0.0	2.60054	0.0	1	0	1.9435	2.18016	0	0	0	0	0	0	1
20540	"Oaxaca"	"Villa de Tamazul��pam del Progreso"	2011	0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	0	0.0	3.43001	0.0	1	1	2.11411	2.19311	0	0	0	0	0	0	1
20540	"Oaxaca"	"Villa de Tamazul��pam del Progreso"	2012	0	0.0	0.0		0	1	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	1	0.0	3.01831	0.0	1	1	2.11411	2.19311	0	0	0	0	0	0	1
20545	"Oaxaca"	"Teotitl��n de Flores Mag��n"	2007	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0		0.11376564	1	0	1.9388	2.18016	0	0	0	0	0	0	1
20545	"Oaxaca"	"Teotitl��n de Flores Mag��n"	2008	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0		0.1130199	0	0	2.10335	2.18016	0	0	0	0	0	0	1
20545	"Oaxaca"	"Teotitl��n de Flores Mag��n"	2009	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0		0.11227125	0	0	2.10335	2.18016	0	0	0	0	0	0	1
20545	"Oaxaca"	"Teotitl��n de Flores Mag��n"	2010	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0	0.0	0.11153246	0	0	2.10335	2.18016	0	0	0	0	0	0	1
20545	"Oaxaca"	"Teotitl��n de Flores Mag��n"	2011	0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	0	0.0	1.37352	0.0	0	1	2.75988	2.19311	0	0	0	0	0	0	1
20545	"Oaxaca"	"Teotitl��n de Flores Mag��n"	2012	0	0.0	0.0		0	1	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	1	0.0	0.659809	0.0	0	1	2.75988	2.19311	0	0	0	0	0	0	1
20549	"Oaxaca"	"Tezoatl��n de Segura y Luna"	2007	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0	1.4612	0.0	0	0	1.62462	2.18016	0	0	0	0	0	0	1
20549	"Oaxaca"	"Tezoatl��n de Segura y Luna"	2008	0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	5.0	0.0	0.0	0.0	0	0.0		0.0	1	0	2.91742	2.18016	0	0	0	0	0	0	1
20549	"Oaxaca"	"Tezoatl��n de Segura y Luna"	2009	0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	5.0	0.0	0.0	0.0	0	0.0		0.0	1	0	2.91742	2.18016	0	0	0	0	0	0	1
20549	"Oaxaca"	"Tezoatl��n de Segura y Luna"	2010	0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	5.0	0.0	1.0	0.0	0	0.0		0.0	1	0	2.91742	2.18016	0	0	0	0	0	0	1
20549	"Oaxaca"	"Tezoatl��n de Segura y Luna"	2011	0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	0	0.0	2.52657	0.0	1	1	1.7168	2.19311	0	0	0	0	0	0	1
20549	"Oaxaca"	"Tezoatl��n de Segura y Luna"	2012	0	0.0	0.0		0	1	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	1	0.0		0.0	1	1	1.7168	2.19311	0	0	0	0	0	0	1
20551	"Oaxaca"	"Tlacolula de Matamoros"	2007	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0	9.30572	0.056522723	0	0	2.59403	2.18016	0	0	0	0	0	0	1
20551	"Oaxaca"	"Tlacolula de Matamoros"	2008	0	0.0	0.05460304	0.05460304	0	0	0	1	0	0	0	0	0	3.0	0.16380912	0.0	0.0	0	0.0	9.0329	0.05460304	1	0	2.69393	2.18016	0	0	0	0	0	0	1
20551	"Oaxaca"	"Tlacolula de Matamoros"	2009	0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0	3.0	0.0	0.0	0.0	0	0.0	10.0589	0.05274818	1	0	2.69393	2.18016	0	0	0	0	0	0	1
20551	"Oaxaca"	"Tlacolula de Matamoros"	2010	0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0	3.0	0.0	1.0	0.0	0	0.0		0.10191083	1	0	2.69393	2.18016	0	0	0	0	0	0	1
20551	"Oaxaca"	"Tlacolula de Matamoros"	2011	0	0.0	0.0	0.04922471	0	1	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	0	0.0	9.79008	0.0	1	1	1.73399	2.19311	0	0	0	0	0	0	1
20551	"Oaxaca"	"Tlacolula de Matamoros"	2012	0	0.0	0.0		0	1	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	1	0.0	6.44961	0.0	1	1	1.73399	2.19311	0	0	0	0	0	0	1
20555	"Oaxaca"	"Trinidad Zaachila"	2007	0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	5.0	0.0	1.0	0.0	0	0.0	1.83415	0.0	1	0	1.7706	2.18016	0	0	0	0	0	0	1
20555	"Oaxaca"	"Trinidad Zaachila"	2008	0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	5.0	0.0	0.0	0.0	0	0.0	0.576867	0.0	0	0	3.57587	2.18016	0	0	0	0	0	0	1
20555	"Oaxaca"	"Trinidad Zaachila"	2009	0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	5.0	0.0	0.0	0.0	0	0.0	0.609099	0.0	0	0	3.57587	2.18016	0	0	0	0	0	0	1
20555	"Oaxaca"	"Trinidad Zaachila"	2010	0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	5.0	0.0	1.0	0.0	0	0.0		0.0	0	0	3.57587	2.18016	0	0	0	0	0	0	1
20555	"Oaxaca"	"Trinidad Zaachila"	2011	0	0.0	0.0	0.38124287	0	1	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	0	0.0	1.17463	0.0	1	1	3.14095	2.19311	0	0	0	0	0	0	1
20555	"Oaxaca"	"Trinidad Zaachila"	2012	0	0.0	0.0		0	1	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	1	0.0	1.42218	0.0	1	1	3.14095	2.19311	0	0	0	0	0	0	1
20557	"Oaxaca"	"Uni��n Hidalgo"	2007	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0	1.42111	0.0	0	0	1.97545	2.18016	0	0	0	0	0	0	1
20557	"Oaxaca"	"Uni��n Hidalgo"	2008	0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	5.0	0.0	0.0	0.0	0	0.0	1.23327	0.0	1	0	1.66132	2.18016	0	0	0	0	0	0	1
20557	"Oaxaca"	"Uni��n Hidalgo"	2009	0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	5.0	0.0	0.0	0.0	0	0.0	1.80344	0.0	1	0	1.66132	2.18016	0	0	0	0	0	0	1
20557	"Oaxaca"	"Uni��n Hidalgo"	2010	0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	5.0	0.0	1.0	0.0	0	0.0	0.822364	0.0	1	0	1.66132	2.18016	0	0	0	0	0	0	1
20557	"Oaxaca"	"Uni��n Hidalgo"	2011	0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	0	0.0	1.64552	0.0	1	1	2.78024	2.19311	0	0	0	0	0	0	1
20557	"Oaxaca"	"Uni��n Hidalgo"	2012	0	0.0	0.0		0	1	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	1	0.0	0.430315	0.0	1	1	2.78024	2.19311	0	0	0	0	0	0	1
20558	"Oaxaca"	"Valerio Trujano"	2007	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0		0.0	1	0	2.65306	2.18016	0	0	0	0	0	0	1
20558	"Oaxaca"	"Valerio Trujano"	2008	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0		0.0	0	0	2.89824	2.18016	0	0	0	0	0	0	1
20558	"Oaxaca"	"Valerio Trujano"	2009	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0		0.0	0	0	2.89824	2.18016	0	0	0	0	0	0	1
20558	"Oaxaca"	"Valerio Trujano"	2010	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0		0.0	0	0	2.89824	2.18016	0	0	0	0	0	0	1
20558	"Oaxaca"	"Valerio Trujano"	2011	0	0.0	0.0	0.0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	1	1	3.47985	2.19311	0	0	0	0	0	0	1
20558	"Oaxaca"	"Valerio Trujano"	2012	0	0.0	0.0		1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1	0.0	0.0	0.0	1	1	3.47985	2.19311	0	0	0	0	0	0	1
20559	"Oaxaca"	"San Juan Bautista Valle Nacional"	2007	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0	2.86128	0.0	1	0	3.29865	2.18016	0	0	0	0	0	0	1
20559	"Oaxaca"	"San Juan Bautista Valle Nacional"	2008	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	0.668798	0.0	0	0	3.03082	2.18016	0	0	0	0	0	0	1
20559	"Oaxaca"	"San Juan Bautista Valle Nacional"	2009	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0		0.0	0	0	3.03082	2.18016	0	0	0	0	0	0	1
20559	"Oaxaca"	"San Juan Bautista Valle Nacional"	2010	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0		0.0	0	0	3.03082	2.18016	0	0	0	0	0	0	1
20559	"Oaxaca"	"San Juan Bautista Valle Nacional"	2011	0	0.0	0.0	0.0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0.0		0.0	1	1	3.49385	2.19311	0	0	0	0	0	0	1
20559	"Oaxaca"	"San Juan Bautista Valle Nacional"	2012	0	0.0	0.0		1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1	0.0		0.0	1	1	3.49385	2.19311	0	0	0	0	0	0	1
20565	"Oaxaca"	"Villa de Zaachila"	2007	0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	5.0	0.0	1.0	0.0	0	0.0		0.03300439	1	0	5.41318	2.18016	0	0	0	0	0	0	1
20565	"Oaxaca"	"Villa de Zaachila"	2008	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0		0.03172891	1	0	6.62411	2.18016	0	0	0	0	0	0	1
20565	"Oaxaca"	"Villa de Zaachila"	2009	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0		0.030503614	1	0	6.62411	2.18016	0	0	0	0	0	0	1
20565	"Oaxaca"	"Villa de Zaachila"	2010	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0		0.029324653	1	0	6.62411	2.18016	0	0	0	0	0	0	1
20565	"Oaxaca"	"Villa de Zaachila"	2011	0	0.0	0.0	0.02819125	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0.0	5.71242	0.0563825	1	1	3.54119	2.19311	0	0	0	0	0	0	1
20565	"Oaxaca"	"Villa de Zaachila"	2012	0	0.0	0.0		1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1	0.0	3.18742	0.027102474	1	1	3.54119	2.19311	0	0	0	0	0	0	1
20567	"Oaxaca"	"Zapotitl��n Lagunas"	2007	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0	0.006358	0.0	1	0	1.6268	2.18016	0	0	0	0	0	0	1
20567	"Oaxaca"	"Zapotitl��n Lagunas"	2008	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0		0.0	0	0	2.65001	2.18016	0	0	0	0	0	0	1
20567	"Oaxaca"	"Zapotitl��n Lagunas"	2009	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0		0.0	0	0	2.65001	2.18016	0	0	0	0	0	0	1
20567	"Oaxaca"	"Zapotitl��n Lagunas"	2010	0	0.0	0.0	0.6383658	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0		0.0	0	0	2.65001	2.18016	0	0	0	0	0	0	1
20567	"Oaxaca"	"Zapotitl��n Lagunas"	2011	0	0.0	0.0	0.0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	1.0	0.0	0.0	1	1	2.21768	2.19311	0	0	0	0	0	0	1
20567	"Oaxaca"	"Zapotitl��n Lagunas"	2012	0	0.0	0.0		1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1	0.0	0.010956	0.0	1	1	2.21768	2.19311	0	0	0	0	0	0	1
20570	"Oaxaca"	"Zimatl��n de ��lvarez"	2007	0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	5.0	0.0	1.0	0.0	0	0.0		0.05346736	1	0	2.44738	2.18016	0	0	0	0	0	0	1
20570	"Oaxaca"	"Zimatl��n de ��lvarez"	2008	0	0.0	0.10597711	0.15896566	0	0	0	0	0	1	0	0	0	5.0	0.52988553	0.0	0.0	0	0.0	2.34682	0.052988555	0	0	2.77852	2.18016	0	0	0	0	0	0	1
20570	"Oaxaca"	"Zimatl��n de ��lvarez"	2009	0	0.0	0.0	0.10502547	0	0	0	0	0	1	0	0	0	5.0	0.0	0.0	0.0	0	0.0		0.052512735	0	0	2.77852	2.18016	0	0	0	0	0	0	1
20570	"Oaxaca"	"Zimatl��n de ��lvarez"	2010	0	0.0	0.0	0.2081707	0	0	0	0	0	1	0	0	0	5.0	0.0	1.0	0.0	0	0.0	1.8471	0.052042674	0	0	2.77852	2.18016	0	0	0	0	0	0	1
20570	"Oaxaca"	"Zimatl��n de ��lvarez"	2011	0	0.0	0.0	0.0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0.0	2.05105	0.0	0	1	2.15746	2.19311	0	0	0	0	0	0	1
20570	"Oaxaca"	"Zimatl��n de ��lvarez"	2012	0	0.0	0.0		1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1	0.0	1.46617	0.0	0	1	2.15746	2.19311	0	0	0	0	0	0	1
21001	"Puebla"	"Acajete"	2007	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0	0.593814	0.0	0	0	3.72912	2.45311	1	0	0	0	0	0	0
21001	"Puebla"	"Acajete"	2008	0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0	3.0	0.0	0.0	0.0	0	0.0	0.831063	0.0	1	0	3.54142	2.45311	1	0	0	0	0	0	0
21001	"Puebla"	"Acajete"	2009	0	0.0	0.0	0.03399568	0	0	0	1	0	0	0	0	0	3.0	0.0	0.0	0.0	0	0.0	0.842426	0.0	1	0	3.54142	2.45311	1	0	0	0	0	0	0
21001	"Puebla"	"Acajete"	2010	0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0	3.0	0.0	1.0	0.0	0	0.0	0.94293	0.0	1	0	3.54142	2.45311	1	0	0	0	0	0	0
21001	"Puebla"	"Acajete"	2011	0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	0	0.0		0.0	1	1	2.33115	2.20976	1	0	0	0	0	0	0
21001	"Puebla"	"Acajete"	2012	0	0.0	0.0		0	1	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	1	0.0		0.0	1	1	2.33115	2.20976	1	0	0	0	0	0	0
21002	"Puebla"	"Acateno"	2007	0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	5.0	0.0	1.0	0.0	0	0.0	1.40425	0.0	1	0	2.52138	2.45311	1	0	0	0	0	0	0
21002	"Puebla"	"Acateno"	2008	0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	5.0	0.0	0.0	0.0	0	0.0	1.89515	0.0	0	0	3.26918	2.45311	1	0	0	0	0	0	0
21002	"Puebla"	"Acateno"	2009	0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	5.0	0.0	0.0	0.0	0	0.0	1.11202	0.0	0	0	3.26918	2.45311	1	0	0	0	0	0	0
21002	"Puebla"	"Acateno"	2010	0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	5.0	0.0	1.0	0.0	0	0.0	1.72637	0.0	0	0	3.26918	2.45311	1	0	0	0	0	0	0
21002	"Puebla"	"Acateno"	2011	0	0.0	0.0	0.0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0.0		0.0	1	1	2.6868	2.20976	1	0	0	0	0	0	0
21002	"Puebla"	"Acateno"	2012	0	0.0	0.0		1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1	0.0		0.0	1	1	2.6868	2.20976	1	0	0	0	0	0	0
21003	"Puebla"	"Acatl��n"	2007	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0	0.904407	0.060510714	1	0	2.24194	2.45311	1	0	0	0	0	0	0
21003	"Puebla"	"Acatl��n"	2008	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	2.79542	0.06002221	0	0	3.60928	2.45311	1	0	0	0	0	0	0
21003	"Puebla"	"Acatl��n"	2009	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0		0.05953799	0	0	3.60928	2.45311	1	0	0	0	0	0	0
21003	"Puebla"	"Acatl��n"	2010	0	0.0	0.0	0.02952901	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0		0.05905802	0	0	3.60928	2.45311	1	0	0	0	0	0	0
21003	"Puebla"	"Acatl��n"	2011	0	0.0	0.0	0.029291155	0	1	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	0	0.0		0.0	0	1	2.89845	2.20976	1	0	0	0	0	0	0
21003	"Puebla"	"Acatl��n"	2012	0	0.0	0.0		0	1	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	1	0.0		0.0	0	1	2.89845	2.20976	1	0	0	0	0	0	0
21004	"Puebla"	"Acatzingo"	2007	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0		0.0	0	0	2.47106	2.45311	1	0	0	0	0	0	0
21004	"Puebla"	"Acatzingo"	2008	0	0.0	0.0	0.020147886	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	0.451159	0.0	0	0	2.63964	2.45311	1	0	0	0	0	0	0
21004	"Puebla"	"Acatzingo"	2009	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0		0.0	0	0	2.63964	2.45311	1	0	0	0	0	0	0
21004	"Puebla"	"Acatzingo"	2010	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0		0.0	0	0	2.63964	2.45311	1	0	0	0	0	0	0
21004	"Puebla"	"Acatzingo"	2011	0	0.0	0.0	0.0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0.0		0.0	1	1	2.25668	2.20976	1	0	0	0	0	0	0
21004	"Puebla"	"Acatzingo"	2012	0	0.0	0.0		1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1	0.0		0.0	1	1	2.25668	2.20976	1	0	0	0	0	0	0
21005	"Puebla"	"Acteopan"	2007	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0	0.259082	0.0	0	0	1.09555	2.45311	1	0	0	0	0	0	0
21005	"Puebla"	"Acteopan"	2008	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	0.142575	0.0	0	0	1.39798	2.45311	1	0	0	0	0	0	0
21005	"Puebla"	"Acteopan"	2009	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	0.079216	0.0	0	0	1.39798	2.45311	1	0	0	0	0	0	0
21005	"Puebla"	"Acteopan"	2010	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0	0.068457	0.0	0	0	1.39798	2.45311	1	0	0	0	0	0	0
21005	"Puebla"	"Acteopan"	2011	0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	0	0.0		0.0	0	1	1.51862	2.20976	1	0	0	0	0	0	0
21005	"Puebla"	"Acteopan"	2012	0	0.0	0.0		0	1	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	1	0.0		0.0	0	1	1.51862	2.20976	1	0	0	0	0	0	0
21006	"Puebla"	"Ahuacatl��n"	2007	0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0	3.0	0.0	1.0	0.0	0	0.0		0.0	1	0	4.31901	2.45311	1	0	0	0	0	0	0
21006	"Puebla"	"Ahuacatl��n"	2008	0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	5.0	0.0	0.0	0.0	0	0.0		0.0	1	0	2.93403	2.45311	1	0	0	0	0	0	0
21006	"Puebla"	"Ahuacatl��n"	2009	0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	5.0	0.0	0.0	0.0	0	0.0	0.368265	0.0	1	0	2.93403	2.45311	1	0	0	0	0	0	0
21006	"Puebla"	"Ahuacatl��n"	2010	0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	5.0	0.0	1.0	0.0	0	0.0		0.0	1	0	2.93403	2.45311	1	0	0	0	0	0	0
21006	"Puebla"	"Ahuacatl��n"	2011	0	0.0	0.0	0.0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0.0		0.0	1	1	2.06342	2.20976	1	0	0	0	0	0	0
21006	"Puebla"	"Ahuacatl��n"	2012	0	0.0	0.0		1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1	0.0		0.0	1	1	2.06342	2.20976	1	0	0	0	0	0	0
21007	"Puebla"	"Ahuatl��n"	2007	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0		0.0	0	0	1.60342	2.45311	1	0	0	0	0	0	0
21007	"Puebla"	"Ahuatl��n"	2008	0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0	3.0	0.0	0.0	0.0	0	0.0		0.0	1	0	2.7073	2.45311	1	0	0	0	0	0	0
21007	"Puebla"	"Ahuatl��n"	2009	0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0	3.0	0.0	0.0	0.0	0	0.0	0.241999	0.0	1	0	2.7073	2.45311	1	0	0	0	0	0	0
21007	"Puebla"	"Ahuatl��n"	2010	0	0.0	0.0	0.0	0	0	0	1	0	0	0	0	0	3.0	0.0	1.0	0.0	0	0.0	0.131538	0.0	1	0	2.7073	2.45311	1	0	0	0	0	0	0
21007	"Puebla"	"Ahuatl��n"	2011	0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	0	0.0		0.0	1	1	1.99854	2.20976	1	0	0	0	0	0	0
21007	"Puebla"	"Ahuatl��n"	2012	0	0.0	0.0		0	1	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	1	2.0		0.0	1	1	1.99854	2.20976	1	0	0	0	0	0	0
21008	"Puebla"	"Ahuazotepec"	2007	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0	2.19387	0.0	0	0	1.70448	2.45311	1	0	0	0	0	0	0
21008	"Puebla"	"Ahuazotepec"	2008	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0		0.0	0	0	2.93176	2.45311	1	0	0	0	0	0	0
21008	"Puebla"	"Ahuazotepec"	2009	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0	0.872873	0.0	0	0	2.93176	2.45311	1	0	0	0	0	0	0
21008	"Puebla"	"Ahuazotepec"	2010	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0		0.0	0	0	2.93176	2.45311	1	0	0	0	0	0	0
21008	"Puebla"	"Ahuazotepec"	2011	0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	0	0.0		0.0	0	1	2.22451	2.20976	1	0	0	0	0	0	0
21008	"Puebla"	"Ahuazotepec"	2012	0	0.0	0.0		0	1	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	1	0.0		0.0	0	1	2.22451	2.20976	1	0	0	0	0	0	0
21009	"Puebla"	"Ahuehuetitla"	2007	0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	5.0	0.0	1.0	0.0	0	0.0	0.75887	0.0	1	0	2.91959	2.45311	1	0	0	0	0	0	0
21009	"Puebla"	"Ahuehuetitla"	2008	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0		0.0	1	0	3.48563	2.45311	1	0	0	0	0	0	0
21009	"Puebla"	"Ahuehuetitla"	2009	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	0.0	0.0	0	0.0		0.0	1	0	3.48563	2.45311	1	0	0	0	0	0	0
21009	"Puebla"	"Ahuehuetitla"	2010	0	0.0	0.0	0.0	0	0	0	0	1	0	0	0	0	4.0	0.0	1.0	0.0	0	0.0		0.0	1	0	3.48563	2.45311	1	0	0	0	0	0	0
21009	"Puebla"	"Ahuehuetitla"	2011	0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	1.0	0.0	0.0	0.0	0	0.0		0.0	0	1	2.94705	2.20976	1	0	0	0	0	0	0
