Code,State,Year,Beltran_Leyva,Beltran_Leyva_Family,Familia,Golfo,Juarez,Sinaloa,Sinaloa_Family,Tijuana,Zetas,Otros
20153,20,2002,0,0,0,0,0,0,0,0,0,0
20153,20,2003,0,0,0,0,0,0,0,0,0,0
20153,20,2004,0,0,0,0,0,0,0,0,0,0
20153,20,2005,0,0,0,0,0,0,0,0,0,0
20153,20,2006,0,0,0,0,0,0,0,0,0,0
20153,20,2007,0,0,0,0,0,0,0,0,0,0
20153,20,2008,0,0,0,0,0,0,0,0,0,0
20153,20,2009,0,0,0,0,0,0,0,0,0,0
20153,20,2010,0,0,0,0,0,0,0,0,0,0
20154,20,1990,0,0,0,0,0,0,0,0,0,0
20154,20,1991,0,0,0,0,0,0,0,0,0,0
20154,20,1992,0,0,0,0,0,0,0,0,0,0
20154,20,1993,0,0,0,0,0,0,0,0,0,0
20154,20,1994,0,0,0,0,0,0,0,0,0,0
20154,20,1995,0,0,0,0,0,0,0,0,0,0
20154,20,1996,0,0,0,0,0,0,0,0,0,0
20154,20,1997,0,0,0,0,0,0,0,0,0,0
20154,20,1998,0,0,0,0,0,0,0,0,0,0
20154,20,1999,0,0,0,0,0,0,0,0,0,0
20154,20,2000,0,0,0,0,0,0,0,0,0,0
20154,20,2001,0,0,0,0,0,0,0,0,0,0
20154,20,2002,0,0,0,0,0,0,0,0,0,0
20154,20,2003,0,0,0,0,0,0,0,0,0,0
20154,20,2004,0,0,0,0,0,0,0,0,0,0
20154,20,2005,0,0,0,0,0,0,0,0,0,0
20154,20,2006,0,0,0,0,0,0,0,0,0,0
20154,20,2007,0,0,0,0,0,0,0,0,0,0
20154,20,2008,0,0,0,0,0,0,0,0,0,0
20154,20,2009,0,0,0,0,0,0,0,0,0,0
20154,20,2010,0,0,0,0,0,0,0,0,0,0
20155,20,1990,0,0,0,0,0,0,0,0,0,0
20155,20,1991,0,0,0,0,0,0,0,0,0,0
20155,20,1992,0,0,0,0,0,0,0,0,0,0
20155,20,1993,0,0,0,0,0,0,0,0,0,0
20155,20,1994,0,0,0,0,0,0,0,0,0,0
20155,20,1995,0,0,0,0,0,0,0,0,0,0
20155,20,1996,0,0,0,0,0,0,0,0,0,0
20155,20,1997,0,0,0,0,0,0,0,0,0,0
20155,20,1998,0,0,0,0,0,0,0,0,0,0
20155,20,1999,0,0,0,0,0,0,0,0,0,0
20155,20,2000,0,0,0,0,0,0,0,0,0,0
20155,20,2001,0,0,0,0,0,0,0,0,0,0
20155,20,2002,0,0,0,0,0,0,0,0,0,0
20155,20,2003,0,0,0,0,0,0,0,0,0,0
20155,20,2004,0,0,0,0,0,0,0,0,0,0
20155,20,2005,0,0,0,0,0,0,0,0,0,0
20155,20,2006,0,0,0,0,0,0,0,0,0,0
20155,20,2007,0,0,0,0,0,0,0,0,0,0
20155,20,2008,0,0,0,0,0,0,0,0,0,0
20155,20,2009,0,0,0,0,0,0,0,0,0,0
20155,20,2010,0,0,0,0,0,0,0,0,0,0
20156,20,1990,0,0,0,0,0,0,0,0,0,0
20156,20,1991,0,0,0,0,0,0,0,0,0,0
20156,20,1992,0,0,0,0,0,0,0,0,0,0
20156,20,1993,0,0,0,0,0,0,0,0,0,0
20156,20,1994,0,0,0,0,0,0,0,0,0,0
20156,20,1995,0,0,0,0,0,0,0,0,0,0
20156,20,1996,0,0,0,0,0,0,0,0,0,0
20156,20,1997,0,0,0,0,0,0,0,0,0,0
20156,20,1998,0,0,0,0,0,0,0,0,0,0
20156,20,1999,0,0,0,0,0,0,0,0,0,0
20156,20,2000,0,0,0,0,0,0,0,0,0,0
20156,20,2001,0,0,0,0,0,0,0,0,0,0
20156,20,2002,0,0,0,0,0,0,0,0,0,0
20156,20,2003,0,0,0,0,0,0,0,0,0,0
20156,20,2004,0,0,0,0,0,0,0,0,0,0
20156,20,2005,0,0,0,0,0,0,0,0,0,0
20156,20,2006,0,0,0,0,0,0,0,0,0,0
20156,20,2007,0,0,0,0,0,0,0,0,0,0
20156,20,2008,0,0,0,0,0,0,0,0,0,0
20156,20,2009,0,0,0,0,0,0,0,0,0,0
20156,20,2010,0,0,0,0,0,0,0,0,0,0
20157,20,1990,0,0,0,0,0,0,0,0,0,0
20157,20,1991,0,0,0,0,0,0,0,0,0,0
20157,20,1992,0,0,0,0,0,0,0,0,0,0
20157,20,1993,0,0,0,0,0,0,0,0,0,0
20157,20,1994,0,0,0,0,0,0,0,0,0,0
20157,20,1995,0,0,0,0,0,0,0,0,0,0
20157,20,1996,0,0,0,0,0,0,0,0,0,0
20157,20,1997,0,0,0,0,0,0,0,0,0,0
20157,20,1998,0,0,0,0,0,0,0,0,0,0
20157,20,1999,0,0,0,0,0,0,0,0,0,0
20157,20,2000,0,0,0,0,0,0,0,0,0,0
20157,20,2001,0,0,0,0,0,0,0,0,0,0
20157,20,2002,0,0,0,0,0,0,0,0,0,0
20157,20,2003,0,0,0,0,0,0,0,0,0,0
20157,20,2004,0,0,0,0,0,0,0,0,0,0
20157,20,2005,0,0,0,0,0,0,0,0,0,0
20157,20,2006,0,0,0,0,0,0,0,0,0,0
20157,20,2007,0,0,0,0,0,0,0,0,0,0
20157,20,2008,0,0,0,0,0,0,0,0,0,0
20157,20,2009,0,0,0,0,0,0,0,0,0,0
20157,20,2010,0,0,0,0,0,0,0,0,0,0
20158,20,1990,0,0,0,0,0,0,0,0,0,0
20158,20,1991,0,0,0,0,0,0,0,0,0,0
20158,20,1992,0,0,0,0,0,0,0,0,0,0
20158,20,1993,0,0,0,0,0,0,0,0,0,0
20158,20,1994,0,0,0,0,0,0,0,0,0,0
20158,20,1995,0,0,0,0,0,0,0,0,0,0
20158,20,1996,0,0,0,0,0,0,0,0,0,0
20158,20,1997,0,0,0,0,0,0,0,0,0,0
20158,20,1998,0,0,0,0,0,0,0,0,0,0
20158,20,1999,0,0,0,0,0,0,0,0,0,0
20158,20,2000,0,0,0,0,0,0,0,0,0,0
20158,20,2001,0,0,0,0,0,0,0,0,0,0
20158,20,2002,0,0,0,0,0,0,0,0,0,0
20158,20,2003,0,0,0,0,0,0,0,0,0,0
20158,20,2004,0,0,0,0,0,0,0,0,0,0
20158,20,2005,0,0,0,0,0,0,0,0,0,0
20158,20,2006,0,0,0,0,0,0,0,0,0,0
20158,20,2007,0,0,0,0,0,0,0,0,0,0
20158,20,2008,0,0,0,0,0,0,0,0,0,0
20158,20,2009,0,0,0,0,0,0,0,0,0,0
20158,20,2010,0,0,0,0,0,0,0,0,0,0
20159,20,1990,0,0,0,0,0,0,0,0,0,0
20159,20,1991,0,0,0,0,0,0,0,0,0,0
20159,20,1992,0,0,0,0,0,0,0,0,0,0
20159,20,1993,0,0,0,0,0,0,0,0,0,0
20159,20,1994,0,0,0,0,0,0,0,0,0,0
20159,20,1995,0,0,0,0,0,0,0,0,0,0
20159,20,1996,0,0,0,0,0,0,0,0,0,0
20159,20,1997,0,0,0,0,0,0,0,0,0,0
20159,20,1998,0,0,0,0,0,0,0,0,0,0
20159,20,1999,0,0,0,0,0,0,0,0,0,0
20159,20,2000,0,0,0,0,0,0,0,0,0,0
20159,20,2001,0,0,0,0,0,0,0,0,0,0
20159,20,2002,0,0,0,0,0,0,0,0,0,0
20159,20,2003,0,0,0,0,0,0,0,0,0,0
20159,20,2004,0,0,0,0,0,0,0,0,0,0
20159,20,2005,0,0,0,0,0,0,0,0,0,0
20159,20,2006,0,0,0,0,0,0,0,0,0,0
20159,20,2007,0,0,0,0,0,0,0,0,0,0
20159,20,2008,0,0,0,0,0,0,0,0,0,0
20159,20,2009,0,0,0,0,0,0,0,0,0,0
20159,20,2010,0,0,0,0,0,0,0,0,0,0
20160,20,1990,0,0,0,0,0,0,0,0,0,0
20160,20,1991,0,0,0,0,0,0,0,0,0,0
20160,20,1992,0,0,0,0,0,0,0,0,0,0
20160,20,1993,0,0,0,0,0,0,0,0,0,0
20160,20,1994,0,0,0,0,0,0,0,0,0,0
20160,20,1995,0,0,0,0,0,0,0,0,0,0
20160,20,1996,0,0,0,0,0,0,0,0,0,0
20160,20,1997,0,0,0,0,0,0,0,0,0,0
20160,20,1998,0,0,0,0,0,0,0,0,0,0
20160,20,1999,0,0,0,0,0,0,0,0,0,0
20160,20,2000,0,0,0,0,0,0,0,0,0,0
20160,20,2001,0,0,0,0,0,0,0,0,0,0
20160,20,2002,0,0,0,0,0,0,0,0,0,0
20160,20,2003,0,0,0,0,0,0,0,0,0,0
20160,20,2004,0,0,0,0,0,0,0,0,0,0
20160,20,2005,0,0,0,0,0,0,0,0,0,0
20160,20,2006,0,0,0,0,0,0,0,0,0,0
20160,20,2007,0,0,0,0,0,0,0,0,0,0
20160,20,2008,0,0,0,0,0,0,0,0,0,0
20160,20,2009,0,0,0,0,0,0,0,0,0,0
20160,20,2010,0,0,0,0,0,0,0,0,0,0
20161,20,1990,0,0,0,0,0,0,0,0,0,0
20161,20,1991,0,0,0,0,0,0,0,0,0,0
20161,20,1992,0,0,0,0,0,0,0,0,0,0
20161,20,1993,0,0,0,0,0,0,0,0,0,0
20161,20,1994,0,0,0,0,0,0,0,0,0,0
20161,20,1995,0,0,0,0,0,0,0,0,0,0
20161,20,1996,0,0,0,0,0,0,0,0,0,0
20161,20,1997,0,0,0,0,0,0,0,0,0,0
20161,20,1998,0,0,0,0,0,0,0,0,0,0
20161,20,1999,0,0,0,0,0,0,0,0,0,0
20161,20,2000,0,0,0,0,0,0,0,0,0,0
20161,20,2001,0,0,0,0,0,0,0,0,0,0
20161,20,2002,0,0,0,0,0,0,0,0,0,0
20161,20,2003,0,0,0,0,0,0,0,0,0,0
20161,20,2004,0,0,0,0,0,0,0,0,0,0
20161,20,2005,0,0,0,0,0,0,0,0,0,0
20161,20,2006,0,0,0,0,0,0,0,0,0,0
20161,20,2007,0,0,0,0,0,0,0,0,0,0
20161,20,2008,0,0,0,0,0,0,0,0,0,0
20161,20,2009,0,0,0,0,0,0,0,0,0,0
20161,20,2010,0,0,0,0,0,0,0,0,0,0
20162,20,1990,0,0,0,0,0,0,0,0,0,0
20162,20,1991,0,0,0,0,0,0,0,0,0,0
20162,20,1992,0,0,0,0,0,0,0,0,0,0
20162,20,1993,0,0,0,0,0,0,0,0,0,0
20162,20,1994,0,0,0,0,0,0,0,0,0,0
20162,20,1995,0,0,0,0,0,0,0,0,0,0
20162,20,1996,0,0,0,0,0,0,0,0,0,0
20162,20,1997,0,0,0,0,0,0,0,0,0,0
20162,20,1998,0,0,0,0,0,0,0,0,0,0
20162,20,1999,0,0,0,0,0,0,0,0,0,0
20162,20,2000,0,0,0,0,0,0,0,0,0,0
20162,20,2001,0,0,0,0,0,0,0,0,0,0
20162,20,2002,0,0,0,0,0,0,0,0,0,0
20162,20,2003,0,0,0,0,0,0,0,0,0,0
20162,20,2004,0,0,0,0,0,0,0,0,0,0
20162,20,2005,0,0,0,0,0,0,0,0,0,0
20162,20,2006,0,0,0,0,0,0,0,0,0,0
20162,20,2007,0,0,0,0,0,0,0,0,0,0
20162,20,2008,0,0,0,0,0,0,0,0,0,0
20162,20,2009,0,0,0,0,0,0,0,0,0,0
20162,20,2010,0,0,0,0,0,0,0,0,0,0
20163,20,1990,0,0,0,0,0,0,0,0,0,0
20163,20,1991,0,0,0,0,0,0,0,0,0,0
20163,20,1992,0,0,0,0,0,0,0,0,0,0
20163,20,1993,0,0,0,0,0,0,0,0,0,0
20163,20,1994,0,0,0,0,0,0,0,0,0,0
20163,20,1995,0,0,0,0,0,0,0,0,0,0
20163,20,1996,0,0,0,0,0,0,0,0,0,0
20163,20,1997,0,0,0,0,0,0,0,0,0,0
20163,20,1998,0,0,0,0,0,0,0,0,0,0
20163,20,1999,0,0,0,0,0,0,0,0,0,0
20163,20,2000,0,0,0,0,0,0,0,0,0,0
20163,20,2001,0,0,0,0,0,0,0,0,0,0
20163,20,2002,0,0,0,0,0,0,0,0,0,0
20163,20,2003,0,0,0,0,0,0,0,0,0,0
20163,20,2004,0,0,0,0,0,0,0,0,0,0
20163,20,2005,0,0,0,0,0,0,0,0,0,0
20163,20,2006,0,0,0,0,0,0,0,0,0,0
20163,20,2007,0,0,0,0,0,0,0,0,0,0
20163,20,2008,0,0,0,0,0,0,0,0,0,0
20163,20,2009,0,0,0,0,0,0,0,0,0,0
20163,20,2010,0,0,0,0,0,0,0,0,0,0
20164,20,1990,0,0,0,0,0,0,0,0,0,0
20164,20,1991,0,0,0,0,0,0,0,0,0,0
20164,20,1992,0,0,0,0,0,0,0,0,0,0
20164,20,1993,0,0,0,0,0,0,0,0,0,0
20164,20,1994,0,0,0,0,0,0,0,0,0,0
20164,20,1995,0,0,0,0,0,0,0,0,0,0
20164,20,1996,0,0,0,0,0,0,0,0,0,0
20164,20,1997,0,0,0,0,0,0,0,0,0,0
20164,20,1998,0,0,0,0,0,0,0,0,0,0
20164,20,1999,0,0,0,0,0,0,0,0,0,0
20164,20,2000,0,0,0,0,0,0,0,0,0,0
20164,20,2001,0,0,0,0,0,0,0,0,0,0
20164,20,2002,0,0,0,0,0,0,0,0,0,0
20164,20,2003,0,0,0,0,0,0,0,0,0,0
20164,20,2004,0,0,0,0,0,0,0,0,0,0
20164,20,2005,0,0,0,0,0,0,0,0,0,0
20164,20,2006,0,0,0,0,0,0,0,0,0,0
20164,20,2007,0,0,0,0,0,0,0,0,0,0
20164,20,2008,0,0,0,0,0,0,0,0,0,0
20164,20,2009,0,0,0,0,0,0,0,0,0,0
20164,20,2010,0,0,0,0,0,0,0,0,0,0
20165,20,1990,0,0,0,0,0,0,0,0,0,0
20165,20,1991,0,0,0,0,0,0,0,0,0,0
20165,20,1992,0,0,0,0,0,0,0,0,0,0
20165,20,1993,0,0,0,0,0,0,0,0,0,0
20165,20,1994,0,0,0,0,0,0,0,0,0,0
20165,20,1995,0,0,0,0,0,0,0,0,0,0
20165,20,1996,0,0,0,0,0,0,0,0,0,0
20165,20,1997,0,0,0,0,0,0,0,0,0,0
20165,20,1998,0,0,0,0,0,0,0,0,0,0
20165,20,1999,0,0,0,0,0,0,0,0,0,0
20165,20,2000,0,0,0,0,0,0,0,0,0,0
20165,20,2001,0,0,0,0,0,0,0,0,0,0
20165,20,2002,0,0,0,0,0,0,0,0,0,0
20165,20,2003,0,0,0,0,0,0,0,0,0,0
20165,20,2004,0,0,0,0,0,0,0,0,0,0
20165,20,2005,0,0,0,0,0,0,0,0,0,0
20165,20,2006,0,0,0,0,0,0,0,0,0,0
20165,20,2007,0,0,0,0,0,0,0,0,0,0
20165,20,2008,0,0,0,0,0,0,0,0,0,0
20165,20,2009,0,0,0,0,0,0,0,0,0,0
20165,20,2010,0,0,0,0,0,0,0,0,0,0
20166,20,1990,0,0,0,0,0,0,0,0,0,0
20166,20,1991,0,0,0,0,0,0,0,0,0,0
20166,20,1992,0,0,0,0,0,0,0,0,0,0
20166,20,1993,0,0,0,0,0,0,0,0,0,0
20166,20,1994,0,0,0,0,0,0,0,0,0,0
20166,20,1995,0,0,0,0,0,0,0,0,0,0
20166,20,1996,0,0,0,0,0,0,0,0,0,0
20166,20,1997,0,0,0,0,0,0,0,0,0,0
20166,20,1998,0,0,0,0,0,0,0,0,0,0
20166,20,1999,0,0,0,0,0,0,0,0,0,0
20166,20,2000,0,0,0,0,0,0,0,0,0,0
20166,20,2001,0,0,0,0,0,0,0,0,0,0
20166,20,2002,0,0,0,0,0,0,0,0,0,0
20166,20,2003,0,0,0,0,0,0,0,0,0,0
20166,20,2004,0,0,0,0,0,0,0,0,0,0
20166,20,2005,0,0,0,0,0,0,0,0,0,0
20166,20,2006,0,0,0,0,0,0,0,0,0,0
20166,20,2007,0,0,0,0,0,0,0,0,0,0
20166,20,2008,0,0,0,0,0,0,0,0,0,0
20166,20,2009,0,0,0,0,0,0,0,0,0,0
20166,20,2010,0,0,0,0,0,0,0,0,0,0
20167,20,1990,0,0,0,0,0,0,0,0,0,0
20167,20,1991,0,0,0,0,0,0,0,0,0,0
20167,20,1992,0,0,0,0,0,0,0,0,0,0
20167,20,1993,0,0,0,0,0,0,0,0,0,0
20167,20,1994,0,0,0,0,0,0,0,0,0,0
20167,20,1995,0,0,0,0,0,0,0,0,0,0
20167,20,1996,0,0,0,0,0,0,0,0,0,0
20167,20,1997,0,0,0,0,0,0,0,0,0,0
20167,20,1998,0,0,0,0,0,0,0,0,0,0
20167,20,1999,0,0,0,0,0,0,0,0,0,0
20167,20,2000,0,0,0,0,0,0,0,0,0,0
20167,20,2001,0,0,0,0,0,0,0,0,0,0
20167,20,2002,0,0,0,0,0,0,0,0,0,0
20167,20,2003,0,0,0,0,0,0,0,0,0,0
20167,20,2004,0,0,0,0,0,0,0,0,0,0
20167,20,2005,0,0,0,0,0,0,0,0,0,0
20167,20,2006,0,0,0,0,0,0,0,0,0,0
20167,20,2007,0,0,0,0,0,0,0,0,0,0
20167,20,2008,0,0,0,0,0,0,0,0,0,0
20167,20,2009,0,0,0,0,0,0,0,0,0,0
20167,20,2010,0,0,0,0,0,0,0,0,0,0
20168,20,1990,0,0,0,0,0,0,0,0,0,0
20168,20,1991,0,0,0,0,0,0,0,0,0,0
20168,20,1992,0,0,0,0,0,0,0,0,0,0
20168,20,1993,0,0,0,0,0,0,0,0,0,0
20168,20,1994,0,0,0,0,0,0,0,0,0,0
20168,20,1995,0,0,0,0,0,0,0,0,0,0
20168,20,1996,0,0,0,0,0,0,0,0,0,0
20168,20,1997,0,0,0,0,0,0,0,0,0,0
20168,20,1998,0,0,0,0,0,0,0,0,0,0
20168,20,1999,0,0,0,0,0,0,0,0,0,0
20168,20,2000,0,0,0,0,0,0,0,0,0,0
20168,20,2001,0,0,0,0,0,0,0,0,0,0
20168,20,2002,0,0,0,0,0,0,0,0,0,0
20168,20,2003,0,0,0,0,0,0,0,0,0,0
20168,20,2004,0,0,0,0,0,0,0,0,0,0
20168,20,2005,0,0,0,0,0,0,0,0,0,0
20168,20,2006,0,0,0,0,0,0,0,0,0,0
20168,20,2007,0,0,0,0,0,0,0,0,0,0
20168,20,2008,0,0,0,0,0,0,0,0,0,0
20168,20,2009,0,0,0,0,0,0,0,0,0,0
20168,20,2010,0,0,0,0,0,0,0,0,0,0
20169,20,1990,0,0,0,0,0,0,0,0,0,0
20169,20,1991,0,0,0,0,0,0,0,0,0,0
20169,20,1992,0,0,0,0,0,0,0,0,0,0
20169,20,1993,0,0,0,0,0,0,0,0,0,0
20169,20,1994,0,0,0,0,0,0,0,0,0,0
20169,20,1995,0,0,0,0,0,0,0,0,0,0
20169,20,1996,0,0,0,0,0,0,0,0,0,0
20169,20,1997,0,0,0,0,0,0,0,0,0,0
20169,20,1998,0,0,0,0,0,0,0,0,0,0
20169,20,1999,0,0,0,0,0,0,0,0,0,0
20169,20,2000,0,0,0,0,0,0,0,0,0,0
20169,20,2001,0,0,0,0,0,0,0,0,0,0
20169,20,2002,0,0,0,0,0,0,0,0,0,0
20169,20,2003,0,0,0,0,0,0,0,0,0,0
20169,20,2004,0,0,0,0,0,0,0,0,0,0
20169,20,2005,0,0,0,0,0,0,0,0,0,0
20169,20,2006,0,0,0,0,0,0,0,0,0,0
20169,20,2007,0,0,0,0,0,0,0,0,0,0
20169,20,2008,0,0,0,0,0,0,0,0,0,0
20169,20,2009,0,0,0,0,0,0,0,0,0,0
20169,20,2010,0,0,0,0,0,0,0,0,0,0
20170,20,1990,0,0,0,0,0,0,0,0,0,0
20170,20,1991,0,0,0,0,0,0,0,0,0,0
20170,20,1992,0,0,0,0,0,0,0,0,0,0
20170,20,1993,0,0,0,0,0,0,0,0,0,0
20170,20,1994,0,0,0,0,0,0,0,0,0,0
20170,20,1995,0,0,0,0,0,0,0,0,0,0
20170,20,1996,0,0,0,0,0,0,0,0,0,0
20170,20,1997,0,0,0,0,0,0,0,0,0,0
20170,20,1998,0,0,0,0,0,0,0,0,0,0
20170,20,1999,0,0,0,0,0,0,0,0,0,0
20170,20,2000,0,0,0,0,0,0,0,0,0,0
20170,20,2001,0,0,0,0,0,0,0,0,0,0
20170,20,2002,0,0,0,0,0,0,0,0,0,0
20170,20,2003,0,0,0,0,0,0,0,0,0,0
20170,20,2004,0,0,0,0,0,0,0,0,0,0
20170,20,2005,0,0,0,0,0,0,0,0,0,0
20170,20,2006,0,0,0,0,0,0,0,0,0,0
20170,20,2007,0,0,0,0,0,0,0,0,0,0
20170,20,2008,0,0,0,0,0,0,0,0,0,0
20170,20,2009,0,0,0,0,0,0,0,0,0,0
20170,20,2010,0,0,0,0,0,0,0,0,0,0
20171,20,1990,0,0,0,0,0,0,0,0,0,0
20171,20,1991,0,0,0,0,0,0,0,0,0,0
20171,20,1992,0,0,0,0,0,0,0,0,0,0
20171,20,1993,0,0,0,0,0,0,0,0,0,0
20171,20,1994,0,0,0,0,0,0,0,0,0,0
20171,20,1995,0,0,0,0,0,0,0,0,0,0
20171,20,1996,0,0,0,0,0,0,0,0,0,0
20171,20,1997,0,0,0,0,0,0,0,0,0,0
20171,20,1998,0,0,0,0,0,0,0,0,0,0
20171,20,1999,0,0,0,0,0,0,0,0,0,0
20171,20,2000,0,0,0,0,0,0,0,0,0,0
20171,20,2001,0,0,0,0,0,0,0,0,0,0
20171,20,2002,0,0,0,0,0,0,0,0,0,0
20171,20,2003,0,0,0,0,0,0,0,0,0,0
20171,20,2004,0,0,0,0,0,0,0,0,0,0
20171,20,2005,0,0,0,0,0,0,0,0,0,0
20171,20,2006,0,0,0,0,0,0,0,0,0,0
20171,20,2007,0,0,0,0,0,0,0,0,0,0
20171,20,2008,0,0,0,0,0,0,0,0,0,0
20171,20,2009,0,0,0,0,0,0,0,0,0,0
20171,20,2010,0,0,0,0,0,0,0,0,0,0
20172,20,1990,0,0,0,0,0,0,0,0,0,0
20172,20,1991,0,0,0,0,0,0,0,0,0,0
20172,20,1992,0,0,0,0,0,0,0,0,0,0
20172,20,1993,0,0,0,0,0,0,0,0,0,0
20172,20,1994,0,0,0,0,0,0,0,0,0,0
20172,20,1995,0,0,0,0,0,0,0,0,0,0
20172,20,1996,0,0,0,0,0,0,0,0,0,0
20172,20,1997,0,0,0,0,0,0,0,0,0,0
20172,20,1998,0,0,0,0,0,0,0,0,0,0
20172,20,1999,0,0,0,0,0,0,0,0,0,0
20172,20,2000,0,0,0,0,0,0,0,0,0,0
20172,20,2001,0,0,0,0,0,0,0,0,0,0
20172,20,2002,0,0,0,0,0,0,0,0,0,0
20172,20,2003,0,0,0,0,0,0,0,0,0,0
20172,20,2004,0,0,0,0,0,0,0,0,0,0
20172,20,2005,0,0,0,0,0,0,0,0,0,0
20172,20,2006,0,0,0,0,0,0,0,0,0,0
20172,20,2007,0,0,0,0,0,0,0,0,0,0
20172,20,2008,0,0,0,0,0,0,0,0,0,0
20172,20,2009,0,0,0,0,0,0,0,0,0,0
20172,20,2010,0,0,0,0,0,0,0,0,0,0
20173,20,1990,0,0,0,0,0,0,0,0,0,0
20173,20,1991,0,0,0,0,0,0,0,0,0,0
20173,20,1992,0,0,0,0,0,0,0,0,0,0
20173,20,1993,0,0,0,0,0,0,0,0,0,0
20173,20,1994,0,0,0,0,0,0,0,0,0,0
20173,20,1995,0,0,0,0,0,0,0,0,0,0
20173,20,1996,0,0,0,0,0,0,0,0,0,0
20173,20,1997,0,0,0,0,0,0,0,0,0,0
20173,20,1998,0,0,0,0,0,0,0,0,0,0
20173,20,1999,0,0,0,0,0,0,0,0,0,0
20173,20,2000,0,0,0,0,0,0,0,0,0,0
20173,20,2001,0,0,0,0,0,0,0,0,0,0
20173,20,2002,0,0,0,0,0,0,0,0,0,0
20173,20,2003,0,0,0,0,0,0,0,0,0,0
20173,20,2004,0,0,0,0,0,0,0,0,0,0
20173,20,2005,0,0,0,0,0,0,0,0,0,0
20173,20,2006,0,0,0,0,0,0,0,0,0,0
20173,20,2007,0,0,0,0,0,0,0,0,0,0
20173,20,2008,0,0,0,0,0,0,0,0,0,0
20173,20,2009,0,0,0,0,0,0,0,0,0,0
20173,20,2010,0,0,0,0,0,0,0,0,0,0
20174,20,1990,0,0,0,0,0,0,0,0,0,0
20174,20,1991,0,0,0,0,0,0,0,0,0,0
20174,20,1992,0,0,0,0,0,0,0,0,0,0
20174,20,1993,0,0,0,0,0,0,0,0,0,0
20174,20,1994,0,0,0,0,0,0,0,0,0,0
20174,20,1995,0,0,0,0,0,0,0,0,0,0
20174,20,1996,0,0,0,0,0,0,0,0,0,0
20174,20,1997,0,0,0,0,0,0,0,0,0,0
20174,20,1998,0,0,0,0,0,0,0,0,0,0
20174,20,1999,0,0,0,0,0,0,0,0,0,0
20174,20,2000,0,0,0,0,0,0,0,0,0,0
20174,20,2001,0,0,0,0,0,0,0,0,0,0
20174,20,2002,0,0,0,0,0,0,0,0,0,0
20174,20,2003,0,0,0,0,0,0,0,0,0,0
20174,20,2004,0,0,0,0,0,0,0,0,0,0
20174,20,2005,0,0,0,0,0,0,0,0,0,0
20174,20,2006,0,0,0,0,0,0,0,0,0,0
20174,20,2007,0,0,0,0,0,0,0,0,0,0
20174,20,2008,0,0,0,0,0,0,0,0,0,0
20174,20,2009,0,0,0,0,0,0,0,0,0,0
20174,20,2010,0,0,0,0,0,0,0,0,0,0
20175,20,1990,0,0,0,0,0,0,0,0,0,0
20175,20,1991,0,0,0,0,0,0,0,0,0,0
20175,20,1992,0,0,0,0,0,0,0,0,0,0
20175,20,1993,0,0,0,0,0,0,0,0,0,0
20175,20,1994,0,0,0,0,0,0,0,0,0,0
20175,20,1995,0,0,0,0,0,0,0,0,0,0
20175,20,1996,0,0,0,0,0,0,0,0,0,0
20175,20,1997,0,0,0,0,0,0,0,0,0,0
20175,20,1998,0,0,0,0,0,0,0,0,0,0
20175,20,1999,0,0,0,0,0,0,0,0,0,0
20175,20,2000,0,0,0,0,0,0,0,0,0,0
20175,20,2001,0,0,0,0,0,0,0,0,0,0
20175,20,2002,0,0,0,0,0,0,0,0,0,0
20175,20,2003,0,0,0,0,0,0,0,0,0,0
20175,20,2004,0,0,0,0,0,0,0,0,0,0
20175,20,2005,0,0,0,0,0,0,0,0,0,0
20175,20,2006,0,0,0,0,0,0,0,0,0,0
20175,20,2007,0,0,0,0,0,0,0,0,0,0
20175,20,2008,0,0,0,0,0,0,0,0,0,0
20175,20,2009,0,0,0,0,0,0,0,0,0,0
20175,20,2010,0,0,0,0,0,0,0,0,0,0
20176,20,1990,0,0,0,0,0,0,0,0,0,0
20176,20,1991,0,0,0,0,0,0,0,0,0,0
20176,20,1992,0,0,0,0,0,0,0,0,0,0
20176,20,1993,0,0,0,0,0,0,0,0,0,0
20176,20,1994,0,0,0,0,0,0,0,0,0,0
20176,20,1995,0,0,0,0,0,0,0,0,0,0
20176,20,1996,0,0,0,0,0,0,0,0,0,0
20176,20,1997,0,0,0,0,0,0,0,0,0,0
20176,20,1998,0,0,0,0,0,0,0,0,0,0
20176,20,1999,0,0,0,0,0,0,0,0,0,0
20176,20,2000,0,0,0,0,0,0,0,0,0,0
20176,20,2001,0,0,0,0,0,0,0,0,0,0
20176,20,2002,0,0,0,0,0,0,0,0,0,0
20176,20,2003,0,0,0,0,0,0,0,0,0,0
20176,20,2004,0,0,0,0,0,0,0,0,0,0
20176,20,2005,0,0,0,0,0,0,0,0,0,0
20176,20,2006,0,0,0,0,0,0,0,0,0,0
20176,20,2007,0,0,0,0,0,0,0,0,0,0
20176,20,2008,0,0,0,0,0,0,0,0,0,0
20176,20,2009,0,0,0,0,0,0,0,0,0,0
20176,20,2010,0,0,0,0,0,0,0,0,0,0
20177,20,1990,0,0,0,0,0,0,0,0,0,0
20177,20,1991,0,0,0,0,0,0,0,0,0,0
20177,20,1992,0,0,0,0,0,0,0,0,0,0
20177,20,1993,0,0,0,0,0,0,0,0,0,0
20177,20,1994,0,0,0,0,0,0,0,0,0,0
