Tipologia;Proprietà;Indirizzo;Frazione;Comune
POSTO MACCHINA INTERNO;ITEA;VIA TRE NOVEMBRE 6;;TELVE DI SOPRA
POSTO MACCHINA INTERNO;ITEA;VIA TRE NOVEMBRE 6;;TELVE DI SOPRA
POSTO MACCHINA INTERNO;ITEA;VIA TRE NOVEMBRE 6;;TELVE DI SOPRA
ALLOGGIO;ITEA;VIA 4 NOVEMBRE 24;LOC. CANEZZA;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA 4 NOVEMBRE 24;LOC. CANEZZA;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA 4 NOVEMBRE 24;LOC. CANEZZA;PERGINE VALSUGANA
POSTO MACCHINA ESTERNO;ITEA;VIA 4 NOVEMBRE - LOC. CANEZZA 24;;PERGINE VALSUGANA
SALA / ATTIVITA SOCIALI;ITEA;VIA 4 NOVEMBRE - LOC. CANEZZA 26;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA 4 NOVEMBRE 24;LOC. CANEZZA;PERGINE VALSUGANA
ALLOGGIO  DUPLEX;ITEA;VIA 4 NOVEMBRE 24;LOC. CANEZZA;PERGINE VALSUGANA
ALLOGGIO;ITEA;Codice unita': 80901120;;RIVA DEL GARDA
ALLOGGIO;ITEA;Codice unita': 42100252;;MEZZOLOMBARDO
ALLOGGIO;ITEA;VIA BALLINO,14/G-COND.RES. PERNONE;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA BALLINO,14/G-COND.RES. PERNONE;;RIVA DEL GARDA
GARAGE;ITEA;VIA BALLINO,14/G-COND.RES.PERNONE;;RIVA DEL GARDA
GARAGE;ITEA;VIA BALLINO,14/G-COND.RES.PERNONE;;RIVA DEL GARDA
POSTO MACCHINA COMUNE ESTERNO;ITEA;VIA BALLINO-COND.RES. PERNONE;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA GIUSEPPE GIUSTI 57;;TRENTO
ALLOGGIO;ITEA;VIA GIUSEPPE GIUSTI 57;;TRENTO
ALLOGGIO;ITEA;VIA GIUSEPPE GIUSTI 57;;TRENTO
ALLOGGIO;ITEA;VIA GIUSEPPE GIUSTI 57;;TRENTO
ALLOGGIO;ITEA;VIA GIUSEPPE GIUSTI 57;;TRENTO
ALLOGGIO;ITEA;VIA GIUSEPPE GIUSTI 57;;TRENTO
ALLOGGIO;ITEA;VIA GIUSEPPE GIUSTI 57;;TRENTO
ALLOGGIO;ITEA;VIA GIUSEPPE GIUSTI 57;;TRENTO
ALLOGGIO;ITEA;VIA GIUSEPPE GIUSTI 57;;TRENTO
ALLOGGIO;ITEA;VIA GIUSEPPE GIUSTI 57;;TRENTO
ALLOGGIO;ITEA;VIA GIUSEPPE GIUSTI 57;;TRENTO
ALLOGGIO;ITEA;VIA GIUSEPPE GIUSTI 57;;TRENTO
MAGAZZINO;ITEA;VIA GIUSEPPE GIUSTI 57;;TRENTO
ALLOGGIO;Demanio provinciale;Codice unita': 43101793;;TRENTO
ALLOGGIO;ITEA;VIA BATTISTI 32;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 32;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 32;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 32;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 32;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 32;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 32;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 32;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 32;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 32;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 32;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 32;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 32;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 32;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 32;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 32;;MORI
GARAGE;ITEA;VIA BATTISTI 30;;MORI
GARAGE;ITEA;VIA BATTISTI 30;;MORI
GARAGE;ITEA;VIA BATTISTI 30;;MORI
GARAGE;ITEA;VIA BATTISTI 30;;MORI
GARAGE;ITEA;VIA BATTISTI 30;;MORI
GARAGE;ITEA;VIA BATTISTI 30;;MORI
GARAGE;ITEA;VIA BATTISTI 30;;MORI
GARAGE;ITEA;VIA BATTISTI 30;;MORI
GARAGE;ITEA;VIA BATTISTI 30;;MORI
GARAGE;ITEA;VIA BATTISTI 30;;MORI
GARAGE;ITEA;VIA BATTISTI 30;;MORI
GARAGE;ITEA;VIA BATTISTI 30;;MORI
GARAGE;ITEA;VIA BATTISTI 30;;MORI
GARAGE;ITEA;VIA BATTISTI 30;;MORI
GARAGE;ITEA;VIA BATTISTI 30;;MORI
GARAGE;ITEA;VIA BATTISTI 30;;MORI
GARAGE;ITEA;VIA BATTISTI 30;;MORI
GARAGE;ITEA;VIA BATTISTI 30;;MORI
GARAGE;ITEA;VIA BATTISTI 30;;MORI
GARAGE;ITEA;VIA BATTISTI 30;;MORI
GARAGE;ITEA;VIA BATTISTI 30;;MORI
GARAGE;ITEA;VIA BATTISTI 30;;MORI
GARAGE;ITEA;VIA BATTISTI 30;;MORI
GARAGE;ITEA;VIA BATTISTI 30;;MORI
GARAGE;ITEA;VIA BATTISTI 30;;MORI
GARAGE;ITEA;VIA BATTISTI 30;;MORI
GARAGE;ITEA;VIA BATTISTI 30;;MORI
GARAGE;ITEA;VIA BATTISTI 30;;MORI
GARAGE;ITEA;VIA BATTISTI 30;;MORI
GARAGE;ITEA;VIA BATTISTI 30;;MORI
GARAGE;ITEA;VIA BATTISTI 30;;MORI
GARAGE;ITEA;VIA BATTISTI 30;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 30;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 30;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 30;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 30;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 30;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 30;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 30;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 30;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 30;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 30;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 30;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 30;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 30;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 30;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 30;;MORI
ALLOGGIO;ITEA;VIA BATTISTI 30;;MORI
MAGAZZINO;ITEA;VIA FORNASETTA 19;;RIVA DEL GARDA
MAGAZZINO;ITEA;VIA FORNASETTA 19;;RIVA DEL GARDA
GARAGE;ITEA;VIA FORNASETTA 19;;RIVA DEL GARDA
GARAGE;ITEA;VIA FORNASETTA 19;;RIVA DEL GARDA
GARAGE;ITEA;VIA FORNASETTA 19;;RIVA DEL GARDA
GARAGE;ITEA;VIA FORNASETTA 19;;RIVA DEL GARDA
GARAGE;ITEA;VIA FORNASETTA 19;;RIVA DEL GARDA
GARAGE;ITEA;VIA FORNASETTA 19;;RIVA DEL GARDA
GARAGE;ITEA;VIA FORNASETTA 19;;RIVA DEL GARDA
GARAGE;ITEA;VIA FORNASETTA 19;;RIVA DEL GARDA
GARAGE;ITEA;VIA FORNASETTA 19;;RIVA DEL GARDA
GARAGE;ITEA;VIA FORNASETTA 19;;RIVA DEL GARDA
GARAGE;ITEA;VIA FORNASETTA 19;;RIVA DEL GARDA
GARAGE;ITEA;VIA FORNASETTA 19;;RIVA DEL GARDA
GARAGE;ITEA;VIA FORNASETTA 19;;RIVA DEL GARDA
GARAGE;ITEA;VIA FORNASETTA 19;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA FORNASETTA 19;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA FORNASETTA 19;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA FORNASETTA 19;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA FORNASETTA 19;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA FORNASETTA 19;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA FORNASETTA 19;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA FORNASETTA 19;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA FORNASETTA 19;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA FORNASETTA 19;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA FORNASETTA 19;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA FORNASETTA 19;;RIVA DEL GARDA
POSTO MACCHINA ESTERNO;ITEA;VIA FORNASETTA 19;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA FORNASETTA 19;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA FORNASETTA 19;;RIVA DEL GARDA
ALLOGGIO;ITEA;VIA FORNASETTA 19;;RIVA DEL GARDA
GARAGE;ITEA;VIA DELLE CAVAE 1;;CASTEL IVANO
GARAGE;ITEA;VIA DELLE CAVAE 1;;CASTEL IVANO
GARAGE;ITEA;VIA DELLE CAVAE 1;;CASTEL IVANO
GARAGE;ITEA;VIA DELLE CAVAE 1;;CASTEL IVANO
GARAGE;ITEA;VIA DELLE CAVAE 1;;CASTEL IVANO
ALLOGGIO;ITEA;VIA DELLE CAVAE 1;;CASTEL IVANO
ALLOGGIO;ITEA;VIA DELLE CAVAE 1;;CASTEL IVANO
ALLOGGIO;ITEA;VIA DELLE CAVAE 1;;CASTEL IVANO
ALLOGGIO;ITEA;VIA DELLE CAVAE 1;;CASTEL IVANO
ALLOGGIO  DUPLEX;ITEA;VIA DELLE CAVAE 5;;CASTEL IVANO
ALLOGGIO;ITEA;VIA DELLE CAVAE 1;;CASTEL IVANO
ALLOGGIO;ITEA;VICOLO CROCEFISSO 20;;LEVICO TERME
ALLOGGIO;ITEA;VICOLO CROCEFISSO 20;;LEVICO TERME
ALLOGGIO;ITEA;VICOLO CROCEFISSO 20;;LEVICO TERME
GARAGE;ITEA;VICOLO CROCEFISSO;;LEVICO TERME
GARAGE;ITEA;VICOLO CROCEFISSO;;LEVICO TERME
GARAGE;ITEA;VICOLO CROCEFISSO;;LEVICO TERME
POSTO MACCHINA ESTERNO;ITEA;VICOLO CROCEFISSO;;LEVICO TERME
POSTO MACCHINA ESTERNO;ITEA;VICOLO CROCEFISSO;;LEVICO TERME
POSTO MACCHINA ESTERNO;ITEA;VICOLO CROCEFISSO;;LEVICO TERME
POSTO MACCHINA ESTERNO;ITEA;VICOLO CROCEFISSO;;LEVICO TERME
POSTO MACCHINA ESTERNO;ITEA;VICOLO CROCEFISSO;;LEVICO TERME
POSTO MACCHINA ESTERNO;ITEA;VICOLO CROCEFISSO;;LEVICO TERME
ALLOGGIO;ITEA;VICOLO CROCEFISSO 18;;LEVICO TERME
ALLOGGIO;ITEA;VICOLO CROCEFISSO 18;;LEVICO TERME
ALLOGGIO;ITEA;VICOLO CROCEFISSO 18;;LEVICO TERME
GARAGE;ITEA;VICOLO CROCEFISSO;;LEVICO TERME
GARAGE;ITEA;VICOLO CROCEFISSO;;LEVICO TERME
GARAGE;ITEA;VICOLO CROCEFISSO;;LEVICO TERME
ALLOGGIO;ITEA;VIA DANTE 5;;NOMI
ALLOGGIO;ITEA;VIA DANTE 5;;NOMI
ALLOGGIO;ITEA;VIA DANTE 5;;NOMI
ALLOGGIO;ITEA;VIA DANTE 5;;NOMI
ALLOGGIO;ITEA;VIA DANTE 5;;NOMI
ALLOGGIO;ITEA;VIA DANTE 5;;NOMI
ALLOGGIO;ITEA;Codice unita': 91000022;;NOMI
GARAGE;ITEA;Codice unita': 91000023;;NOMI
ALLOGGIO;ITEA;VIA SEGANTINI 14;;ARCO
ALLOGGIO;ITEA;VIA SEGANTINI 14;;ARCO
ALLOGGIO;ITEA;VIA SEGANTINI 14;;ARCO
ALLOGGIO;Demanio provinciale;VIA VICENZA 18 - COND.VICENZA;;TRENTO
ALLOGGIO;Demanio provinciale;VIA VICENZA 18 - COND.VICENZA;;TRENTO
GARAGE;Demanio provinciale;VIA VICENZA 18 - COND.VICENZA;;TRENTO
MAGAZZINO;ITEA;VIA MARCONI 195;;PERGINE VALSUGANA
GARAGE;ITEA;VIA MARCONI 195;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA MARCONI 195;;PERGINE VALSUGANA
GARAGE;ITEA;VIA MARCONI 195;;PERGINE VALSUGANA
GARAGE;ITEA;VIA MARCONI 195;;PERGINE VALSUGANA
MAGAZZINO;ITEA;VIA MARCONI 195;;PERGINE VALSUGANA
MAGAZZINO;ITEA;VIA MARCONI 195;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA MARCONI,195;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA MARCONI,195;;PERGINE VALSUGANA
ALLOGGIO;ITEA;LOC. S. MARCO 2;;MORI
ALLOGGIO;ITEA;LOC. S. MARCO 2;;MORI
ALLOGGIO;ITEA;LOC. S. MARCO 2;;MORI
ALLOGGIO;ITEA;LOC. S. MARCO 2;;MORI
ALLOGGIO;ITEA;LOC. S. MARCO 2;;MORI
ALLOGGIO;ITEA;LOC. S. MARCO 2;;MORI
ALLOGGIO;ITEA;LOC. S. MARCO 2;;MORI
ALLOGGIO;ITEA;LOC. S. MARCO 2;;MORI
ALLOGGIO;ITEA;LOC. S. MARCO 2;;MORI
ALLOGGIO;ITEA;LOC. S. MARCO 2;;MORI
ALLOGGIO;ITEA;LOC. S. MARCO 2;;MORI
GARAGE;ITEA;LOC. S. MARCO 2;;MORI
GARAGE;ITEA;LOC. S. MARCO 2;;MORI
GARAGE;ITEA;LOC. S. MARCO 2;;MORI
GARAGE;ITEA;LOC. S. MARCO 2;;MORI
GARAGE;ITEA;LOC. S. MARCO 2;;MORI
GARAGE;ITEA;LOC. S. MARCO 2;;MORI
GARAGE;ITEA;LOC. S. MARCO 2;;MORI
GARAGE;ITEA;LOC. S. MARCO 2;;MORI
GARAGE;ITEA;LOC. S. MARCO 2;;MORI
GARAGE;ITEA;LOC. S. MARCO 2;;MORI
GARAGE;ITEA;LOC. S. MARCO 2;;MORI
GARAGE;ITEA;LOC. S. MARCO 2;;MORI
GARAGE;ITEA;LOC. S. MARCO 2;;MORI
GARAGE;ITEA;LOC. S. MARCO 2;;MORI
GARAGE;ITEA;LOC. S. MARCO 2;;MORI
GARAGE;ITEA;LOC. S. MARCO 2;;MORI
GARAGE;ITEA;LOC. S. MARCO 2;;MORI
GARAGE;ITEA;LOC. S. MARCO 2;;MORI
GARAGE;ITEA;LOC. S. MARCO 2;;MORI
GARAGE;ITEA;LOC. S. MARCO 2;;MORI
GARAGE;ITEA;LOC. S. MARCO 2;;MORI
LOCALE COMUNE;ITEA;LOC. S. MARCO 2;;MORI
GARAGE;ITEA;LOC. S. MARCO 2;;MORI
GARAGE;ITEA;LOC. SAN MARCO 2/B;;MORI
GARAGE;ITEA;LOC. SAN MARCO 2/B;;MORI
GARAGE;ITEA;LOC. SAN MARCO 2/B;;MORI
GARAGE;ITEA;LOC. SAN MARCO 2/B;;MORI
GARAGE;ITEA;LOC. SAN MARCO 2/B;;MORI
GARAGE;ITEA;LOC. SAN MARCO 2/B;;MORI
GARAGE;ITEA;LOC. SAN MARCO 2/B;;MORI
GARAGE;ITEA;LOC. SAN MARCO 2/B;;MORI
GARAGE;ITEA;LOC. SAN MARCO 2/B;;MORI
GARAGE;ITEA;LOC. SAN MARCO 2/B;;MORI
GARAGE;ITEA;LOC. SAN MARCO 2/B;;MORI
ALLOGGIO;ITEA;LOC. SAN MARCO 2/B;;MORI
ALLOGGIO;ITEA;LOC. SAN MARCO 2/B;;MORI
ALLOGGIO;ITEA;LOC. SAN MARCO 2/B;;MORI
ALLOGGIO;ITEA;LOC. S. MARCO 2;;MORI
ALLOGGIO;ITEA;LOC. S. MARCO 2;;MORI
ALLOGGIO;ITEA;LOC. S. MARCO 2;;MORI
ALLOGGIO;ITEA;LOC. S. MARCO 2;;MORI
ALLOGGIO;ITEA;LOC. S. MARCO 2;;MORI
ALLOGGIO;ITEA;LOC. S. MARCO 2;;MORI
ALLOGGIO;ITEA;LOC. SAN MARCO 2/B;;MORI
ALLOGGIO;ITEA;LOC. SAN MARCO 2/B;;MORI
ALLOGGIO;ITEA;LOC. SAN MARCO 2/B;;MORI
ALLOGGIO;ITEA;LOC. SAN MARCO 2/B;;MORI
ALLOGGIO;ITEA;LOC. SAN MARCO 2/B;;MORI
ALLOGGIO;ITEA;LOC. SAN MARCO 2/B;;MORI
ALLOGGIO;ITEA;LOC. S. MARCO 2;;MORI
ALLOGGIO;ITEA;LOC. S. MARCO 2;;MORI
ALLOGGIO;ITEA;LOC. S. MARCO 2;;MORI
ALLOGGIO;ITEA;LOC. S. MARCO 2;;MORI
ALLOGGIO;ITEA;LOC. S. MARCO 2;;MORI
ALLOGGIO;ITEA;LOC. SAN MARCO 2/B;;MORI
ALLOGGIO;ITEA;LOC. SAN MARCO 2/B;;MORI
ALLOGGIO;ITEA;Codice unita': 41700192;;LAVIS
GARAGE;ITEA;Codice unita': 41700193;;LAVIS
GARAGE;ITEA;VIA DEI MUREDEI 14;;TRENTO
GARAGE;ITEA;VIA DEI MUREDEI 14;;TRENTO
GARAGE;ITEA;VIA DEI MUREDEI 14;;TRENTO
GARAGE;ITEA;VIA DEI MUREDEI 14;;TRENTO
GARAGE;ITEA;VIA DEI MUREDEI 14;;TRENTO
GARAGE;ITEA;VIA DEI MUREDEI 14;;TRENTO
GARAGE;ITEA;VIA DEI MUREDEI 14;;TRENTO
GARAGE;ITEA;VIA DEI MUREDEI 14;;TRENTO
GARAGE;ITEA;VIA DEI MUREDEI 14;;TRENTO
GARAGE;ITEA;VIA DEI MUREDEI 14;;TRENTO
GARAGE;ITEA;VIA DEI MUREDEI 14;;TRENTO
GARAGE;ITEA;VIA DEI MUREDEI 14;;TRENTO
GARAGE;ITEA;VIA DEI MUREDEI 14;;TRENTO
GARAGE;ITEA;VIA DEI MUREDEI 14;;TRENTO
GARAGE;ITEA;VIA DEI MUREDEI 14;;TRENTO
GARAGE;ITEA;VIA DEI MUREDEI 14;;TRENTO
GARAGE;ITEA;VIA DEI MUREDEI 14;;TRENTO
GARAGE;ITEA;VIA DEI MUREDEI 14;;TRENTO
GARAGE;ITEA;VIA DEI MUREDEI 14;;TRENTO
GARAGE;ITEA;VIA DEI MUREDEI 14;;TRENTO
GARAGE;ITEA;VIA DEI MUREDEI 14;;TRENTO
GARAGE;ITEA;VIA DEI MUREDEI 14;;TRENTO
GARAGE;ITEA;VIA DEI MUREDEI 14;;TRENTO
GARAGE;ITEA;VIA DEI MUREDEI 14;;TRENTO
GARAGE;ITEA;VIA DEI MUREDEI 14;;TRENTO
GARAGE;ITEA;VIA DEI MUREDEI 14;;TRENTO
GARAGE;ITEA;VIA DEI MUREDEI 14;;TRENTO
GARAGE;ITEA;VIA DEI MUREDEI 14;;TRENTO
GARAGE;ITEA;VIA DEI MUREDEI 14;;TRENTO
POSTO MACCHINA ESTERNO;ITEA;VIA DEI MUREDEI 14;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 14/A-B;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 14/A-B;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 14;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 14/D;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 14;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 14;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 14;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 14;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 14;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 14;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 14;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 14;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 14;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 14;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 14;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 14;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 14;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 14;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 14;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 14;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 14;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 14;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 14;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 14;;TRENTO
ALLOGGIO;ITEA;VIA DEI MUREDEI 14;;TRENTO
ALLOGGIO;Demanio provinciale;VIA SAN PIO X  47;;TRENTO
ALLOGGIO;Demanio provinciale;VIA SAN PIO X  47;;TRENTO
ALLOGGIO;Demanio provinciale;VIA SAN PIO X  47;;TRENTO
ALLOGGIO;Demanio provinciale;VIA SAN PIO X  47;;TRENTO
ALLOGGIO;ITEA;VIA ROMA 37;;DRENA
ALLOGGIO;ITEA;VIA ROMA 37;;DRENA
ALLOGGIO;ITEA;VIA ROMA 37;;DRENA
ALLOGGIO;ITEA;VIA ROMA 37;;DRENA
ALLOGGIO;ITEA;VIA ROMA 37;;DRENA
ALLOGGIO;ITEA;VIA ROMA 37;;DRENA
ALLOGGIO;ITEA;VIA ROMA 37;;DRENA
ALLOGGIO;ITEA;VIA MAIOLICHE 83;;ROVERETO
ALLOGGIO;ITEA;VIA MAIOLICHE 83;;ROVERETO
ALLOGGIO;ITEA;VIA MAIOLICHE 83;;ROVERETO
ALLOGGIO;ITEA;VIA MAIOLICHE 83;;ROVERETO
ALLOGGIO;ITEA;VIA MAIOLICHE 83;;ROVERETO
ALLOGGIO;ITEA;VIA MAIOLICHE 83;;ROVERETO
ALLOGGIO;ITEA;VIA MAIOLICHE 83;;ROVERETO
POSTO MACCHINA ESTERNO;ITEA;VIA MAIOLICHE 83;;ROVERETO
POSTO MACCHINA ESTERNO;ITEA;VIA MAIOLICHE 83;;ROVERETO
POSTO MACCHINA ESTERNO;ITEA;VIA MAIOLICHE 83;;ROVERETO
POSTO MACCHINA ESTERNO;ITEA;VIA MAIOLICHE 83;;ROVERETO
POSTO MACCHINA ESTERNO;ITEA;VIA MAIOLICHE 83;;ROVERETO
POSTO MACCHINA ESTERNO;ITEA;VIA MAIOLICHE 83;;ROVERETO
POSTO MACCHINA ESTERNO;ITEA;VIA MAIOLICHE 83;;ROVERETO
POSTO MACCHINA ESTERNO;ITEA;VIA MAIOLICHE 83;;ROVERETO
POSTO MACCHINA ESTERNO;ITEA;VIA MAIOLICHE 83;;ROVERETO
POSTO MACCHINA ESTERNO;ITEA;VIA MAIOLICHE 83;;ROVERETO
UFFICIO;ITEA;VIA SIGHELE 3;;TRENTO
UFFICIO;ITEA;VIA SIGHELE 3;;TRENTO
UFFICIO;ITEA;VIA SIGHELE 3;;TRENTO
UFFICIO;ITEA;VIA SIGHELE 3;;TRENTO
UFFICIO;ITEA;VIA SIGHELE 3;;TRENTO
UFFICIO;ITEA;VIA SIGHELE 3;;TRENTO
UFFICIO;ITEA;VIA SIGHELE 3;;TRENTO
UFFICIO;ITEA;VIA SIGHELE 3;;TRENTO
GARAGE;ITEA;VIA SIGHELE 3;;TRENTO
GARAGE;ITEA;VIA SIGHELE 3;;TRENTO
UFFICIO;ITEA;VIA SIGHELE 3;;TRENTO
POSTO MACCHINA INTERNO;ITEA;FR. PETROLLI 37;;CIMONE
POSTO MACCHINA INTERNO;ITEA;FR. PETROLLI 37;;CIMONE
POSTO MACCHINA INTERNO;ITEA;FR. PETROLLI 37;;CIMONE
POSTO MACCHINA INTERNO;ITEA;FR. PETROLLI 37;;CIMONE
POSTO MACCHINA INTERNO;ITEA;FR. PETROLLI 37;;CIMONE
POSTO MACCHINA INTERNO;ITEA;FR. PETROLLI 37;;CIMONE
ALLOGGIO;ITEA;FR. PETROLLI 37;;CIMONE
ALLOGGIO;ITEA;FR. PETROLLI 37;;CIMONE
ALLOGGIO;ITEA;FR. PETROLLI 37;;CIMONE
ALLOGGIO;ITEA;FR. PETROLLI 37;;CIMONE
ALLOGGIO;ITEA;FR. PETROLLI 37;;CIMONE
ALLOGGIO;ITEA;FR. PETROLLI 37;;CIMONE
SALA / ATTIVITA SOCIALI;ITEA;VICOLO CROCEFISSO 12;;LEVICO TERME
ALLOGGIO;ITEA;VICOLO CROCEFISSO 12;;LEVICO TERME
ALLOGGIO;ITEA;VICOLO CROCEFISSO 12;;LEVICO TERME
ALLOGGIO;ITEA;VICOLO CROCEFISSO 12;;LEVICO TERME
ALLOGGIO;ITEA;VICOLO CROCEFISSO 12;;LEVICO TERME
ALLOGGIO;ITEA;VICOLO CROCEFISSO 12;;LEVICO TERME
ALLOGGIO;ITEA;VICOLO CROCEFISSO 12;;LEVICO TERME
ALLOGGIO;ITEA;VICOLO CROCEFISSO 12;;LEVICO TERME
ALLOGGIO;ITEA;VICOLO CROCEFISSO 12;;LEVICO TERME
ALLOGGIO;ITEA;VIA DEI PRATI 33;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA DEI PRATI 33;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA DEI PRATI 33;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA DEI PRATI 33;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA DEI PRATI 33;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA DEI PRATI 33;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA DEI PRATI 33;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA DEI PRATI 33;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA DEI PRATI 33;;PERGINE VALSUGANA
ALLOGGIO;ITEA;VIA DEI PRATI 33;;PERGINE VALSUGANA
GARAGE;ITEA;VIA DEI PRATI 33;;PERGINE VALSUGANA
GARAGE;ITEA;VIA DEI PRATI 33;;PERGINE VALSUGANA
GARAGE;ITEA;VIA DEI PRATI 33;;PERGINE VALSUGANA
GARAGE;ITEA;VIA DEI PRATI 33;;PERGINE VALSUGANA
GARAGE;ITEA;VIA DEI PRATI 33;;PERGINE VALSUGANA
GARAGE;ITEA;VIA DEI PRATI 33;;PERGINE VALSUGANA
GARAGE;ITEA;VIA DEI PRATI 33;;PERGINE VALSUGANA
GARAGE;ITEA;VIA DEI PRATI 33;;PERGINE VALSUGANA
MAGAZZINO;ITEA;VIA DEI PRATI 33;;PERGINE VALSUGANA
MAGAZZINO;ITEA;VIA DEI PRATI 33;;PERGINE VALSUGANA
GARAGE;ITEA;VIA DEI PRATI 33;;PERGINE VALSUGANA
POSTO MACCHINA INTERNO;ITEA;VIA DEI PRATI 33;;PERGINE VALSUGANA
POSTO MACCHINA INTERNO;ITEA;VIA DEI PRATI 33;;PERGINE VALSUGANA
GARAGE;ITEA;VIA BOLZANO 36;GARDOLO;TRENTO
GARAGE;ITEA;VIA BOLZANO 36;GARDOLO;TRENTO
GARAGE;ITEA;VIA BOLZANO 36;GARDOLO;TRENTO
GARAGE;ITEA;VIA BOLZANO 36;GARDOLO;TRENTO
GARAGE;ITEA;VIA BOLZANO 36;GARDOLO;TRENTO
GARAGE;ITEA;VIA BOLZANO 36;GARDOLO;TRENTO
